county,date,value
Madison,2020-05-12,0
Marion,2020-05-12,0
Martin,2020-05-12,0
Mason,2020-05-12,0
Matagorda,2020-05-12,0
Maverick,2020-05-12,0
Medina,2020-05-12,3
Menard,2020-05-12,0
Midland,2020-05-12,0
Milam,2020-05-12,0
Mills,2020-05-12,0
Mitchell,2020-05-12,0
Montague,2020-05-12,0
Montgomery,2020-05-12,2
Moore,2020-05-12,0
Morris,2020-05-12,0
Motley,2020-05-12,0
Nacogdoches,2020-05-12,2
Navarro,2020-05-12,1
Newton,2020-05-12,0
Nolan,2020-05-12,0
Nueces,2020-05-12,4
Ochiltree,2020-05-12,0
Oldham,2020-05-12,0
Orange,2020-05-12,0
Palo Pinto,2020-05-12,0
Panola,2020-05-12,0
Parker,2020-05-12,1
Parmer,2020-05-12,0
Pecos,2020-05-12,0
Polk,2020-05-12,0
Potter,2020-05-12,6
Presidio,2020-05-12,0
Rains,2020-05-12,1
Randall,2020-05-12,6
Reagan,2020-05-12,0
Real,2020-05-12,0
Red River,2020-05-12,1
Reeves,2020-05-12,0
Refugio,2020-05-12,0
Roberts,2020-05-12,0
Robertson,2020-05-12,0
Rockwall,2020-05-12,0
Runnels,2020-05-12,0
Rusk,2020-05-12,0
Sabine,2020-05-12,0
San Augustine,2020-05-12,1
San Jacinto,2020-05-12,0
San Patricio,2020-05-12,0
San Saba,2020-05-12,0
Schleicher,2020-05-12,0
Scurry,2020-05-12,0
Shackelford,2020-05-12,0
Shelby,2020-05-12,0
Sherman,2020-05-12,0
Smith,2020-05-12,7
Somervell,2020-05-12,0
Starr,2020-05-12,0
Stephens,2020-05-12,0
Sterling,2020-05-12,0
Stonewall,2020-05-12,0
Sutton,2020-05-12,0
Swisher,2020-05-12,0
Tarrant,2020-05-12,19
Taylor,2020-05-12,0
Terrell,2020-05-12,0
Terry,2020-05-12,0
Throckmorton,2020-05-12,0
Titus,2020-05-12,0
Tom Green,2020-05-12,4
Travis,2020-05-12,2
Trinity,2020-05-12,0
Tyler,2020-05-12,0
Upshur,2020-05-12,0
Upton,2020-05-12,0
Uvalde,2020-05-12,0
Val Verde,2020-05-12,0
Van Zandt,2020-05-12,2
Victoria,2020-05-12,0
Walker,2020-05-12,1
Waller,2020-05-12,0
Ward,2020-05-12,0
Washington,2020-05-12,0
Webb,2020-05-12,1
Wharton,2020-05-12,0
Wheeler,2020-05-12,0
Wichita,2020-05-12,1
Wilbarger,2020-05-12,0
Willacy,2020-05-12,1
Williamson,2020-05-12,8
Wilson,2020-05-12,0
Winkler,2020-05-12,0
Wise,2020-05-12,1
Wood,2020-05-12,2
Yoakum,2020-05-12,0
Young,2020-05-12,0
Zapata,2020-05-12,0
Zavala,2020-05-12,1
NA,2020-05-12,NA
NA,2020-05-12,NA
NA,2020-05-12,NA
