state,fips,report_type,demographic_type,group,count,pct
Texas,48,cases,ages,<1 year,139,0.003813861603468145
Texas,48,cases,ages,1-9 years,629,0.017258409702024913
Texas,48,cases,ages,10-19 years,1595,0.043763375953465404
Texas,48,cases,ages,20-29 years,6816,0.1870164078362509
Texas,48,cases,ages,30-39 years,7152,0.19623552653240411
Texas,48,cases,ages,40-49 years,6652,0.18251659990122374
Texas,48,cases,ages,50-59 years,6193,0.16992262525380014
Texas,48,cases,ages,60-64 years,2426,0.06656423201448719
Texas,48,cases,ages,65-69 years,1770,0.04856500027437853
Texas,48,cases,ages,70-74 years,1075,0.029495692257037808
Texas,48,cases,ages,75-79 years,724,0.019865005761949186
Texas,48,cases,ages,80+ years,1247,0.03421500301816386
Texas,48,cases,ages,Unknown,28,7.682598913461011e-4
Texas,48,cases,gender,Female,14601,0.40062009548372934
Texas,48,cases,gender,Male,21049,0.5775393733194315
Texas,48,cases,gender,Unknown,796,0.02184053119683916
Texas,48,cases,race,Asian,703,0.0192888108434396
Texas,48,cases,race,Black,4997,0.137106952752017
Texas,48,cases,race,Hispanic,14534,0.398781759315151
Texas,48,cases,race,Other,166,0.00455468364155188
Texas,48,cases,race,White,9737,0.267162377215607
Texas,48,cases,race,Unknown,6309,0.173105416232234
Texas,48,fatalities,ages,<1 year,2,2.92525961679099e-4
Texas,48,fatalities,ages,1-9 years,2,2.92525961679099e-4
Texas,48,fatalities,ages,10-19 years,7,0.0010238408658768466
Texas,48,fatalities,ages,20-29 years,56,0.008190726927014773
Texas,48,fatalities,ages,30-39 years,143,0.02091560626005558
Texas,48,fatalities,ages,40-49 years,375,0.054848617814831066
Texas,48,fatalities,ages,50-59 years,769,0.11247623226561357
Texas,48,fatalities,ages,60-64 years,629,0.09199941494807665
Texas,48,fatalities,ages,65-69 years,771,0.11276875822729267
Texas,48,fatalities,ages,70-74 years,895,0.1309053678513968
Texas,48,fatalities,ages,75-79 years,846,0.12373848179025888
Texas,48,fatalities,ages,80+ years,2342,0.34254790112622496
Texas,48,fatalities,ages,Unknown,0,0
Texas,48,fatalities,gender,Female,2758,0.40339330115547756
Texas,48,fatalities,gender,Male,4079,0.5966066988445224
Texas,48,fatalities,gender,Unknown,0,0
Texas,48,fatalities,race,Asian,167,0.02442591780020477
Texas,48,fatalities,race,Black,910,0.13309931256399005
Texas,48,fatalities,race,Hispanic,3423,0.500658183413778
Texas,48,fatalities,race,Other,53,0.007751937984496124
Texas,48,fatalities,race,White,2280,0.3334795963141729
Texas,48,fatalities,race,Unknown,4,5.85051923358198e-4
