county,cases,fatalities
Anderson,1007,2
Andrews,35,0
Angelina,366,6
Aransas,7,0
Archer,3,0
Armstrong,3,0
Atascosa,62,2
Austin,42,0
Bailey,83,0
Bandera,13,0
Bastrop,338,4
Baylor,1,0
Bee,33,0
Bell,769,9
Bexar,5550,92
Blanco,14,1
Borden,0,0
Bosque,7,0
Bowie,394,10
Brazoria,1609,18
Brazos,1095,25
Brewster,24,0
Briscoe,1,0
Brooks,2,0
Brown,62,10
Burleson,53,0
Burnet,79,3
Caldwell,197,1
Calhoun,52,3
Callahan,13,2
Cameron,1371,48
Camp,109,1
Carson,6,0
Cass,36,2
Castro,51,1
Chambers,138,0
Cherokee,67,2
Childress,6,0
Clay,5,0
Cochran,1,0
Coke,4,0
Coleman,3,0
Collin,2026,38
Collingsworth,5,0
Colorado,46,0
Comal,219,7
Comanche,14,1
Concho,1,0
Cooke,27,0
Coryell,305,2
Cottle,4,1
Crane,45,5
Crockett,5,0
Crosby,8,1
Culberson,0,0
Dallam,49,0
Dallas,15648,307
Dawson,45,1
DeWitt,35,1
Deaf Smith,233,16
Delta,4,0
Denton,1980,36
Dickens,2,0
Dimmit,3,0
Donley,27,0
Duval,5,0
Eastland,7,0
Ector,300,7
Edwards,0,0
El Paso,4178,119
Ellis,510,19
Erath,44,1
Falls,22,0
Fannin,65,6
Fayette,52,2
Fisher,2,1
Floyd,18,0
Foard,0,0
Fort Bend,2726,50
Franklin,30,0
Freestone,18,0
Frio,119,0
Gaines,14,0
Galveston,1535,40
Garza,7,0
Gillespie,16,0
Glasscock,5,0
Goliad,7,0
Gonzales,203,4
Gray,113,4
Grayson,491,5
Gregg,304,12
Grimes,288,2
Guadalupe,280,1
Hale,122,5
Hall,2,1
Hamilton,18,1
Hansford,23,2
Hardeman,4,0
Hardin,167,5
Harris,18552,305
Harrison,268,31
Hartley,13,2
Haskell,4,0
Hays,1448,5
Hemphill,2,0
Henderson,94,3
Hidalgo,1447,20
Hill,47,1
Hockley,29,1
Hood,35,4
Hopkins,48,1
Houston,147,0
Howard,24,1
Hudspeth,14,0
Hunt,227,5
Hutchinson,49,0
Irion,1,0
Jack,4,0
Jackson,24,1
Jasper,33,1
Jeff Davis,0,0
Jefferson,1356,32
Jim Hogg,6,0
Jim Wells,21,0
Johnson,254,4
Jones,610,0
Karnes,11,0
Kaufman,360,4
Kendall,44,0
Kenedy,0,0
Kent,0,0
Kerr,32,1
Kimble,1,0
King,0,0
Kinney,1,0
Kleberg,24,1
Knox,1,0
La Salle,7,0
Lamar,199,13
Lamb,29,0
Lampasas,15,0
Lavaca,43,1
Lee,47,3
Leon,13,0
Liberty,169,3
Limestone,40,1
Lipscomb,9,0
Live Oak,9,0
Llano,5,0
Loving,0,0
Lubbock,1136,51
Lynn,21,1
Madison,25,0
Marion,21,1
Martin,5,1
Mason,33,0
Matagorda,104,5
Maverick,206,2
McCulloch,4,0
McLennan,245,5
McMullen,0,0
Medina,244,2
Menard,0,0
Midland,287,13
Milam,56,1
Mills,1,0
Mitchell,2,0
Montague,12,1
Montgomery,1484,33
Moore,877,14
Morris,31,0
Motley,1,0
Nacogdoches,341,25
Navarro,116,4
Newton,6,0
Nolan,8,0
Nueces,485,5
Ochiltree,53,2
Oldham,4,1
Orange,135,3
Palo Pinto,14,2
Panola,191,23
Parker,124,1
Parmer,155,0
Pecos,112,0
Polk,73,0
Potter,2819,39
Presidio,11,0
Rains,7,0
Randall,771,6
Reagan,2,0
Real,1,0
Red River,96,8
Reeves,14,0
Refugio,6,0
Roberts,2,0
Robertson,22,0
Rockwall,228,16
Runnels,3,0
Rusk,245,2
Sabine,15,1
San Augustine,86,6
San Jacinto,23,0
San Patricio,66,0
San Saba,2,0
Schleicher,10,0
Scurry,29,0
Shackelford,1,0
Shelby,241,8
Sherman,30,0
Smith,318,4
Somervell,3,0
Starr,203,0
Stephens,5,0
Sterling,0,0
Stonewall,0,0
Sutton,1,0
Swisher,23,1
Tarrant,8099,205
Taylor,268,5
Terrell,0,0
Terry,14,0
Throckmorton,0,0
Titus,645,4
Tom Green,171,1
Travis,4991,108
Trinity,21,0
Tyler,14,0
Upshur,41,0
Upton,1,0
Uvalde,31,0
Val Verde,39,0
Van Zandt,54,3
Victoria,241,8
Walker,1890,28
Waller,104,0
Ward,7,0
Washington,222,26
Webb,854,22
Wharton,114,1
Wheeler,16,0
Wichita,150,2
Wilbarger,7,0
Willacy,75,3
Williamson,1114,32
Wilson,65,5
Winkler,6,0
Wise,62,5
Wood,70,5
Yoakum,11,0
Young,16,1
Zapata,31,0
Zavala,13,0
Total,103305,2140
