county,cases,fatalities
Anderson,87,0
Andrews,27,0
Angelina,232,5
Aransas,5,0
Archer,2,0
Armstrong,3,0
Atascosa,41,2
Austin,29,0
Bailey,24,0
Bandera,6,0
Bastrop,245,3
Baylor,3,0
Bee,18,0
Bell,432,5
Bexar,3018,78
Blanco,11,1
Borden,0,0
Bosque,7,0
Bowie,301,6
Brazoria,967,12
Brazos,532,22
Brewster,1,0
Briscoe,1,0
Brooks,1,0
Brown,59,10
Burleson,29,0
Burnet,49,0
Caldwell,74,0
Calhoun,37,3
Callahan,10,1
Cameron,841,39
Camp,87,0
Carson,6,0
Cass,30,1
Castro,34,1
Chambers,73,0
Cherokee,50,2
Childress,2,0
Clay,5,0
Cochran,1,0
Coke,1,0
Coleman,4,0
Collin,1430,34
Collingsworth,5,0
Colorado,24,0
Comal,113,7
Comanche,12,1
Concho,1,0
Cooke,20,0
Coryell,289,2
Cottle,4,1
Crane,26,5
Crockett,1,0
Crosby,3,1
Culberson,0,0
Dallam,27,0
Dallas,11243,250
Dawson,45,1
DeWitt,18,1
Deaf Smith,174,13
Delta,2,0
Denton,1454,32
Dickens,1,0
Dimmit,1,0
Donley,27,0
Duval,5,0
Eastland,7,0
Ector,185,5
Edwards,0,0
El Paso,3213,90
Ellis,361,16
Erath,25,1
Falls,11,0
Fannin,42,2
Fayette,38,2
Fisher,2,1
Floyd,16,0
Foard,0,0
Fort Bend,2032,47
Franklin,18,0
Freestone,10,0
Frio,40,0
Gaines,7,0
Galveston,906,38
Garza,6,0
Gillespie,5,0
Glasscock,1,0
Goliad,7,0
Gonzales,147,3
Gray,104,2
Grayson,366,2
Gregg,250,9
Grimes,226,1
Guadalupe,145,0
Hale,60,4
Hall,2,0
Hamilton,9,1
Hansford,20,2
Hardeman,3,0
Hardin,142,5
Harris,13603,247
Harrison,256,27
Hartley,12,2
Haskell,3,0
Hays,385,5
Hemphill,1,0
Henderson,65,3
Hidalgo,679,11
Hill,26,1
Hockley,27,1
Hood,31,3
Hopkins,28,0
Houston,151,0
Howard,9,1
Hudspeth,4,0
Hunt,106,4
Hutchinson,44,0
Irion,1,0
Jack,4,0
Jackson,19,1
Jasper,29,1
Jeff Davis,0,0
Jefferson,604,29
Jim Hogg,4,0
Jim Wells,12,0
Johnson,189,4
Jones,637,0
Karnes,4,0
Kaufman,260,2
Kendall,32,0
Kenedy,0,0
Kent,0,0
Kerr,20,1
Kimble,1,0
King,0,0
Kinney,1,0
Kleberg,18,1
Knox,1,0
La Salle,4,0
Lamar,154,11
Lamb,16,0
Lampasas,9,0
Lavaca,18,1
Lee,25,1
Leon,11,0
Liberty,101,3
Limestone,30,1
Lipscomb,5,0
Live Oak,9,0
Llano,3,0
Loving,0,0
Lubbock,720,50
Lynn,8,1
Madison,9,0
Marion,17,1
Martin,3,1
Mason,32,0
Matagorda,69,5
Maverick,129,1
McCulloch,3,0
McLennan,125,4
McMullen,0,0
Medina,78,2
Menard,0,0
Midland,146,13
Milam,32,1
Mills,1,0
Mitchell,1,0
Montague,9,1
Montgomery,1053,27
Moore,851,13
Morris,27,0
Motley,1,0
Nacogdoches,301,21
Navarro,64,2
Newton,5,0
Nolan,8,0
Nueces,286,3
Ochiltree,51,2
Oldham,4,1
Orange,101,2
Palo Pinto,13,2
Panola,213,23
Parker,87,1
Parmer,88,0
Pecos,103,0
Polk,60,0
Potter,2504,32
Presidio,1,0
Rains,4,0
Randall,724,6
Reagan,2,0
Real,1,0
Red River,76,8
Reeves,8,0
Refugio,3,0
Roberts,2,0
Robertson,14,0
Rockwall,181,14
Runnels,3,0
Rusk,60,2
Sabine,15,1
San Augustine,44,4
San Jacinto,17,0
San Patricio,38,0
San Saba,1,0
Schleicher,0,0
Scurry,25,0
Shackelford,1,0
Shelby,213,8
Sherman,28,0
Smith,216,4
Somervell,0,0
Starr,44,0
Stephens,4,0
Sterling,0,0
Stonewall,0,0
Sutton,0,0
Swisher,18,0
Tarrant,5863,173
Taylor,245,5
Terrell,0,0
Terry,13,0
Throckmorton,1,0
Titus,511,2
Tom Green,69,1
Travis,3562,95
Trinity,20,0
Tyler,14,0
Upshur,30,0
Upton,0,0
Uvalde,17,0
Val Verde,21,0
Van Zandt,37,1
Victoria,170,7
Walker,1843,27
Waller,65,0
Ward,1,0
Washington,206,25
Webb,574,19
Wharton,73,1
Wheeler,15,0
Wichita,87,2
Wilbarger,7,0
Willacy,26,2
Williamson,660,27
Wilson,44,5
Winkler,3,0
Wise,52,4
Wood,40,4
Yoakum,3,0
Young,6,1
Zapata,11,0
Zavala,12,0
Total,71613,1788
