state,fips,report_type,demographic_type,group,count,pct
Texas,48,cases,ages,<1 year,4,0.001229256299938537
Texas,48,cases,ages,1-9 years,23,0.007068223724646589
Texas,48,cases,ages,10-19 years,75,0.023048555623847573
Texas,48,cases,ages,20-29 years,437,0.1342962507682852
Texas,48,cases,ages,30-39 years,522,0.1604179471419791
Texas,48,cases,ages,40-49 years,588,0.18070067609096496
Texas,48,cases,ages,50-59 years,608,0.18684695759065764
Texas,48,cases,ages,60-64 years,278,0.08543331284572833
Texas,48,cases,ages,65-69 years,216,0.06637984019668101
Texas,48,cases,ages,70-74 years,146,0.04486785494775661
Texas,48,cases,ages,75-79 years,111,0.034111862323294405
Texas,48,cases,ages,80+ years,237,0.07283343577135833
Texas,48,cases,ages,Unknown,9,0.0027658266748617085
Texas,48,cases,gender,Female,1543,0.4741856177012907
Texas,48,cases,gender,Male,1603,0.49262446220036876
Texas,48,cases,gender,Unknown,108,0.03318992009834051
Texas,48,cases,race,Asian,118,0.03626306084818685
Texas,48,cases,race,Black,415,0.12753534111862325
Texas,48,cases,race,Hispanic,900,0.2765826674861709
Texas,48,cases,race,Other,22,0.006760909649661954
Texas,48,cases,race,White,1146,0.3521819299323909
Texas,48,cases,race,Unknown,653,0.2006760909649662
Texas,48,fatalities,ages,<1 year,0,0
Texas,48,fatalities,ages,1-9 years,0,0
Texas,48,fatalities,ages,10-19 years,0,0
Texas,48,fatalities,ages,20-29 years,3,0.009836065573770493
Texas,48,fatalities,ages,30-39 years,6,0.019672131147540985
Texas,48,fatalities,ages,40-49 years,14,0.04590163934426229
Texas,48,fatalities,ages,50-59 years,30,0.09836065573770492
Texas,48,fatalities,ages,60-64 years,19,0.06229508196721312
Texas,48,fatalities,ages,65-69 years,38,0.12459016393442623
Texas,48,fatalities,ages,70-74 years,29,0.09508196721311475
Texas,48,fatalities,ages,75-79 years,30,0.09836065573770492
Texas,48,fatalities,ages,80+ years,134,0.43934426229508194
Texas,48,fatalities,ages,Unknown,2,0.006557377049180328
Texas,48,fatalities,gender,Female,119,0.3901639344262295
Texas,48,fatalities,gender,Male,146,0.4786885245901639
Texas,48,fatalities,gender,Unknown,40,0.13114754098360656
Texas,48,fatalities,race,Asian,3,0.009836065573770493
Texas,48,fatalities,race,Black,35,0.11475409836065574
Texas,48,fatalities,race,Hispanic,51,0.16721311475409836
Texas,48,fatalities,race,Other,0,0
Texas,48,fatalities,race,White,106,0.3475409836065574
Texas,48,fatalities,race,Unknown,110,0.36065573770491804
