state,fips,county,date,active
Texas,48,Eastland,2020-04-13,1
Texas,48,Eastland,2020-04-14,1
Texas,48,Eastland,2020-04-15,1
Texas,48,Eastland,2020-04-16,1
Texas,48,Eastland,2020-04-17,1
Texas,48,Eastland,2020-04-18,1
Texas,48,Eastland,2020-04-19,1
Texas,48,Eastland,2020-04-20,1
Texas,48,Eastland,2020-04-21,1
Texas,48,Eastland,2020-04-22,1
Texas,48,Eastland,2020-04-23,1
Texas,48,Eastland,2020-04-24,1
Texas,48,Eastland,2020-04-25,0
Texas,48,Eastland,2020-04-26,0
Texas,48,Eastland,2020-04-27,0
Texas,48,Eastland,2020-04-28,0
Texas,48,Eastland,2020-04-29,0
Texas,48,Eastland,2020-04-30,0
Texas,48,Eastland,2020-05-01,0
Texas,48,Eastland,2020-05-02,0
Texas,48,Eastland,2020-05-03,0
Texas,48,Eastland,2020-05-04,0
Texas,48,Eastland,2020-05-05,0
Texas,48,Eastland,2020-05-06,0
Texas,48,Eastland,2020-05-07,0
Texas,48,Eastland,2020-05-08,0
Texas,48,Eastland,2020-05-09,0
Texas,48,Eastland,2020-05-10,0
Texas,48,Eastland,2020-05-11,0
Texas,48,Eastland,2020-05-12,0
Texas,48,Eastland,2020-05-13,0
Texas,48,Eastland,2020-05-14,1
Texas,48,Eastland,2020-05-15,1
Texas,48,Eastland,2020-05-16,2
Texas,48,Eastland,2020-05-17,2
Texas,48,Eastland,2020-05-18,2
Texas,48,Eastland,2020-05-19,2
Texas,48,Eastland,2020-05-20,2
Texas,48,Eastland,2020-05-21,2
Texas,48,Eastland,2020-05-22,2
Texas,48,Eastland,2020-05-23,2
Texas,48,Eastland,2020-05-24,2
Texas,48,Eastland,2020-05-25,2
Texas,48,Eastland,2020-05-26,2
Texas,48,Eastland,2020-05-27,3
Texas,48,Eastland,2020-05-28,2
Texas,48,Eastland,2020-05-29,2
Texas,48,Eastland,2020-05-30,1
Texas,48,Eastland,2020-05-31,1
Texas,48,Eastland,2020-06-01,1
Texas,48,Eastland,2020-06-02,1
Texas,48,Eastland,2020-06-03,2
Texas,48,Eastland,2020-06-04,2
Texas,48,Eastland,2020-06-05,2
Texas,48,Eastland,2020-06-06,2
Texas,48,Eastland,2020-06-07,2
Texas,48,Eastland,2020-06-08,2
Texas,48,Eastland,2020-06-09,2
Texas,48,Eastland,2020-06-10,2
Texas,48,Eastland,2020-06-11,2
Texas,48,Eastland,2020-06-12,2
Texas,48,Eastland,2020-06-13,2
Texas,48,Eastland,2020-06-14,2
Texas,48,Eastland,2020-06-15,1
Texas,48,Eastland,2020-06-16,1
Texas,48,Eastland,2020-06-17,0
Texas,48,Eastland,2020-06-18,0
Texas,48,Eastland,2020-06-19,0
Texas,48,Eastland,2020-06-20,0
Texas,48,Eastland,2020-06-21,0
Texas,48,Eastland,2020-06-22,0
Texas,48,Eastland,2020-06-23,0
Texas,48,Eastland,2020-06-24,1
Texas,48,Eastland,2020-06-25,1
Texas,48,Eastland,2020-06-26,1
Texas,48,Eastland,2020-06-27,2
Texas,48,Eastland,2020-06-28,2
Texas,48,Eastland,2020-06-29,2
Texas,48,Eastland,2020-07-30,3
Texas,48,Ector,2020-04-07,30
Texas,48,Ector,2020-04-08,29
Texas,48,Ector,2020-04-09,33
Texas,48,Ector,2020-04-10,38
Texas,48,Ector,2020-04-11,39
Texas,48,Ector,2020-04-12,39
Texas,48,Ector,2020-04-13,39
Texas,48,Ector,2020-04-14,37
Texas,48,Ector,2020-04-15,35
Texas,48,Ector,2020-04-16,36
Texas,48,Ector,2020-04-17,41
Texas,48,Ector,2020-04-18,36
Texas,48,Ector,2020-04-19,31
Texas,48,Ector,2020-04-20,26
Texas,48,Ector,2020-04-21,28
Texas,48,Ector,2020-04-22,29
Texas,48,Ector,2020-04-23,29
Texas,48,Ector,2020-04-24,34
Texas,48,Ector,2020-04-25,34
Texas,48,Ector,2020-04-26,32
Texas,48,Ector,2020-04-27,34
Texas,48,Ector,2020-04-28,36
Texas,48,Ector,2020-04-29,26
Texas,48,Ector,2020-04-30,19
Texas,48,Ector,2020-05-01,16
Texas,48,Ector,2020-05-02,16
Texas,48,Ector,2020-05-03,19
Texas,48,Ector,2020-05-04,15
Texas,48,Ector,2020-05-05,20
Texas,48,Ector,2020-05-06,18
Texas,48,Ector,2020-05-07,23
Texas,48,Ector,2020-05-08,20
Texas,48,Ector,2020-05-09,23
Texas,48,Ector,2020-05-10,21
Texas,48,Ector,2020-05-11,23
Texas,48,Ector,2020-05-12,22
Texas,48,Ector,2020-05-13,22
Texas,48,Ector,2020-05-14,24
Texas,48,Ector,2020-05-15,24
Texas,48,Ector,2020-05-16,32
Texas,48,Ector,2020-05-17,37
Texas,48,Ector,2020-05-18,34
Texas,48,Ector,2020-05-19,34
Texas,48,Ector,2020-05-20,39
Texas,48,Ector,2020-05-21,38
Texas,48,Ector,2020-05-22,37
Texas,48,Ector,2020-05-23,35
Texas,48,Ector,2020-05-24,43
Texas,48,Ector,2020-05-25,45
Texas,48,Ector,2020-05-26,48
Texas,48,Ector,2020-05-27,42
Texas,48,Ector,2020-05-28,42
Texas,48,Ector,2020-05-29,34
Texas,48,Ector,2020-05-30,36
Texas,48,Ector,2020-05-31,36
Texas,48,Ector,2020-06-01,32
Texas,48,Ector,2020-06-02,37
Texas,48,Ector,2020-06-03,34
Texas,48,Ector,2020-06-04,33
Texas,48,Ector,2020-06-05,41
Texas,48,Ector,2020-06-06,43
Texas,48,Ector,2020-06-07,43
Texas,48,Ector,2020-06-08,38
Texas,48,Ector,2020-06-09,54
Texas,48,Ector,2020-06-10,58
Texas,48,Ector,2020-06-11,63
Texas,48,Ector,2020-06-12,62
Texas,48,Ector,2020-06-13,73
Texas,48,Ector,2020-06-14,73
Texas,48,Ector,2020-06-15,65
Texas,48,Ector,2020-06-16,86
Texas,48,Ector,2020-06-17,91
Texas,48,Ector,2020-06-18,99
Texas,48,Ector,2020-06-19,97
Texas,48,Ector,2020-06-20,122
Texas,48,Ector,2020-06-21,122
Texas,48,Ector,2020-06-22,90
Texas,48,Ector,2020-06-23,108
Texas,48,Ector,2020-06-24,129
Texas,48,Ector,2020-06-25,165
Texas,48,Ector,2020-06-26,183
Texas,48,Ector,2020-06-27,209
Texas,48,Ector,2020-06-28,209
Texas,48,Ector,2020-06-29,168
Texas,48,Ector,2020-07-30,220
Texas,48,Edwards,2020-04-07,0
Texas,48,Edwards,2020-04-08,0
Texas,48,Edwards,2020-04-09,0
Texas,48,Edwards,2020-04-10,0
Texas,48,Edwards,2020-04-11,0
Texas,48,Edwards,2020-04-12,0
Texas,48,Edwards,2020-04-13,0
Texas,48,Edwards,2020-04-14,0
Texas,48,Edwards,2020-04-15,0
Texas,48,Edwards,2020-04-16,0
Texas,48,Edwards,2020-04-17,0
Texas,48,Edwards,2020-04-18,0
Texas,48,Edwards,2020-04-19,0
Texas,48,Edwards,2020-04-20,0
Texas,48,Edwards,2020-04-21,0
Texas,48,Edwards,2020-04-22,0
Texas,48,Edwards,2020-04-23,0
Texas,48,Edwards,2020-04-24,0
Texas,48,Edwards,2020-04-25,0
Texas,48,Edwards,2020-04-26,0
Texas,48,Edwards,2020-04-27,0
Texas,48,Edwards,2020-04-28,0
Texas,48,Edwards,2020-04-29,0
Texas,48,Edwards,2020-04-30,0
Texas,48,Edwards,2020-05-01,0
Texas,48,Edwards,2020-05-02,0
Texas,48,Edwards,2020-05-03,0
Texas,48,Edwards,2020-05-04,0
Texas,48,Edwards,2020-05-05,0
Texas,48,Edwards,2020-05-06,0
Texas,48,Edwards,2020-05-07,0
Texas,48,Edwards,2020-05-08,0
Texas,48,Edwards,2020-05-09,0
Texas,48,Edwards,2020-05-10,0
Texas,48,Edwards,2020-05-11,0
Texas,48,Edwards,2020-05-12,0
Texas,48,Edwards,2020-05-13,0
Texas,48,Edwards,2020-05-14,0
Texas,48,Edwards,2020-05-15,0
Texas,48,Edwards,2020-05-16,0
Texas,48,Edwards,2020-05-17,0
Texas,48,Edwards,2020-05-18,0
Texas,48,Edwards,2020-05-19,0
Texas,48,Edwards,2020-05-20,0
Texas,48,Edwards,2020-05-21,0
Texas,48,Edwards,2020-05-22,0
Texas,48,Edwards,2020-05-23,0
Texas,48,Edwards,2020-05-24,0
Texas,48,Edwards,2020-05-25,0
Texas,48,Edwards,2020-05-26,0
Texas,48,Edwards,2020-05-27,0
Texas,48,Edwards,2020-05-28,0
Texas,48,Edwards,2020-05-29,0
Texas,48,Edwards,2020-05-30,0
Texas,48,Edwards,2020-05-31,0
Texas,48,Edwards,2020-06-01,0
Texas,48,Edwards,2020-06-02,0
Texas,48,Edwards,2020-06-03,0
Texas,48,Edwards,2020-06-04,0
Texas,48,Edwards,2020-06-05,0
Texas,48,Edwards,2020-06-06,0
Texas,48,Edwards,2020-06-07,0
Texas,48,Edwards,2020-06-08,0
Texas,48,Edwards,2020-06-09,0
Texas,48,Edwards,2020-06-10,0
Texas,48,Edwards,2020-06-11,0
Texas,48,Edwards,2020-06-12,0
Texas,48,Edwards,2020-06-13,0
Texas,48,Edwards,2020-06-14,0
Texas,48,Edwards,2020-06-15,0
Texas,48,Edwards,2020-06-16,0
Texas,48,Edwards,2020-06-17,0
Texas,48,Edwards,2020-06-18,0
Texas,48,Edwards,2020-06-19,0
Texas,48,Edwards,2020-06-20,0
Texas,48,Edwards,2020-06-21,0
Texas,48,Edwards,2020-06-22,0
Texas,48,Edwards,2020-06-23,0
Texas,48,Edwards,2020-06-24,0
Texas,48,Edwards,2020-06-25,2
Texas,48,Edwards,2020-06-26,2
Texas,48,Edwards,2020-06-27,2
Texas,48,Edwards,2020-06-28,2
Texas,48,Edwards,2020-06-29,2
Texas,48,Edwards,2020-07-30,2
Texas,48,Ellis,2020-04-07,29
Texas,48,Ellis,2020-04-08,34
Texas,48,Ellis,2020-04-09,43
Texas,48,Ellis,2020-04-10,48
Texas,48,Ellis,2020-04-11,54
Texas,48,Ellis,2020-04-12,54
Texas,48,Ellis,2020-04-13,52
Texas,48,Ellis,2020-04-14,57
Texas,48,Ellis,2020-04-15,58
Texas,48,Ellis,2020-04-16,58
Texas,48,Ellis,2020-04-17,58
Texas,48,Ellis,2020-04-18,58
Texas,48,Ellis,2020-04-19,58
Texas,48,Ellis,2020-04-20,65
Texas,48,Ellis,2020-04-21,70
Texas,48,Ellis,2020-04-22,75
Texas,48,Ellis,2020-04-23,69
Texas,48,Ellis,2020-04-24,72
Texas,48,Ellis,2020-04-25,70
Texas,48,Ellis,2020-04-26,70
Texas,48,Ellis,2020-04-27,76
Texas,48,Ellis,2020-04-28,71
Texas,48,Ellis,2020-04-29,76
Texas,48,Ellis,2020-04-30,77
Texas,48,Ellis,2020-05-01,76
Texas,48,Ellis,2020-05-02,93
Texas,48,Ellis,2020-05-03,92
Texas,48,Ellis,2020-05-04,88
Texas,48,Ellis,2020-05-05,88
Texas,48,Ellis,2020-05-06,85
Texas,48,Ellis,2020-05-07,87
Texas,48,Ellis,2020-05-08,83
Texas,48,Ellis,2020-05-09,87
Texas,48,Ellis,2020-05-10,86
Texas,48,Ellis,2020-05-11,88
Texas,48,Ellis,2020-05-12,91
Texas,48,Ellis,2020-05-13,88
Texas,48,Ellis,2020-05-14,99
Texas,48,Ellis,2020-05-15,104
Texas,48,Ellis,2020-05-16,113
Texas,48,Ellis,2020-05-17,112
Texas,48,Ellis,2020-05-18,109
Texas,48,Ellis,2020-05-19,114
Texas,48,Ellis,2020-05-20,96
Texas,48,Ellis,2020-05-21,96
Texas,48,Ellis,2020-05-22,97
Texas,48,Ellis,2020-05-23,88
Texas,48,Ellis,2020-05-24,86
Texas,48,Ellis,2020-05-25,79
Texas,48,Ellis,2020-05-26,90
Texas,48,Ellis,2020-05-27,85
Texas,48,Ellis,2020-05-28,88
Texas,48,Ellis,2020-05-29,85
Texas,48,Ellis,2020-05-30,89
Texas,48,Ellis,2020-05-31,88
Texas,48,Ellis,2020-06-01,87
Texas,48,Ellis,2020-06-02,85
Texas,48,Ellis,2020-06-03,83
Texas,48,Ellis,2020-06-04,88
Texas,48,Ellis,2020-06-05,104
Texas,48,Ellis,2020-06-06,106
Texas,48,Ellis,2020-06-07,105
Texas,48,Ellis,2020-06-08,104
Texas,48,Ellis,2020-06-09,125
Texas,48,Ellis,2020-06-10,140
Texas,48,Ellis,2020-06-11,139
Texas,48,Ellis,2020-06-12,143
Texas,48,Ellis,2020-06-13,146
Texas,48,Ellis,2020-06-14,145
Texas,48,Ellis,2020-06-15,142
Texas,48,Ellis,2020-06-16,145
Texas,48,Ellis,2020-06-17,150
Texas,48,Ellis,2020-06-18,166
Texas,48,Ellis,2020-06-19,168
Texas,48,Ellis,2020-06-20,163
Texas,48,Ellis,2020-06-21,162
Texas,48,Ellis,2020-06-22,162
Texas,48,Ellis,2020-06-23,162
Texas,48,Ellis,2020-06-24,293
Texas,48,Ellis,2020-06-25,284
Texas,48,Ellis,2020-06-26,278
Texas,48,Ellis,2020-06-27,293
Texas,48,Ellis,2020-06-28,293
Texas,48,Ellis,2020-06-29,290
Texas,48,Ellis,2020-07-30,391
Texas,48,El Paso,2020-04-07,119
Texas,48,El Paso,2020-04-08,144
Texas,48,El Paso,2020-04-09,175
Texas,48,El Paso,2020-04-10,207
Texas,48,El Paso,2020-04-11,225
Texas,48,El Paso,2020-04-12,239
Texas,48,El Paso,2020-04-13,258
Texas,48,El Paso,2020-04-14,261
Texas,48,El Paso,2020-04-15,302
Texas,48,El Paso,2020-04-16,333
Texas,48,El Paso,2020-04-17,382
Texas,48,El Paso,2020-04-18,398
Texas,48,El Paso,2020-04-19,430
Texas,48,El Paso,2020-04-20,453
Texas,48,El Paso,2020-04-21,451
Texas,48,El Paso,2020-04-22,478
Texas,48,El Paso,2020-04-23,514
Texas,48,El Paso,2020-04-24,542
Texas,48,El Paso,2020-04-25,512
Texas,48,El Paso,2020-04-26,583
Texas,48,El Paso,2020-04-27,605
Texas,48,El Paso,2020-04-28,552
Texas,48,El Paso,2020-04-29,548
Texas,48,El Paso,2020-04-30,472
Texas,48,El Paso,2020-05-01,484
Texas,48,El Paso,2020-05-02,484
Texas,48,El Paso,2020-05-03,490
Texas,48,El Paso,2020-05-04,502
Texas,48,El Paso,2020-05-05,493
Texas,48,El Paso,2020-05-06,499
Texas,48,El Paso,2020-05-07,477
Texas,48,El Paso,2020-05-08,517
Texas,48,El Paso,2020-05-09,477
Texas,48,El Paso,2020-05-10,605
Texas,48,El Paso,2020-05-11,622
Texas,48,El Paso,2020-05-12,596
Texas,48,El Paso,2020-05-13,629
Texas,48,El Paso,2020-05-14,622
Texas,48,El Paso,2020-05-15,745
Texas,48,El Paso,2020-05-16,728
Texas,48,El Paso,2020-05-17,777
Texas,48,El Paso,2020-05-18,804
Texas,48,El Paso,2020-05-19,816
Texas,48,El Paso,2020-05-20,770
Texas,48,El Paso,2020-05-21,832
Texas,48,El Paso,2020-05-22,945
Texas,48,El Paso,2020-05-23,970
Texas,48,El Paso,2020-05-24,1015
Texas,48,El Paso,2020-05-25,983
Texas,48,El Paso,2020-05-26,948
Texas,48,El Paso,2020-05-27,928
Texas,48,El Paso,2020-05-28,989
Texas,48,El Paso,2020-05-29,944
Texas,48,El Paso,2020-05-30,1008
Texas,48,El Paso,2020-05-31,1065
Texas,48,El Paso,2020-06-01,1010
Texas,48,El Paso,2020-06-02,953
Texas,48,El Paso,2020-06-03,863
Texas,48,El Paso,2020-06-04,847
Texas,48,El Paso,2020-06-05,882
Texas,48,El Paso,2020-06-06,942
Texas,48,El Paso,2020-06-07,996
Texas,48,El Paso,2020-06-08,917
Texas,48,El Paso,2020-06-09,989
Texas,48,El Paso,2020-06-10,951
Texas,48,El Paso,2020-06-11,953
Texas,48,El Paso,2020-06-12,916
Texas,48,El Paso,2020-06-13,982
Texas,48,El Paso,2020-06-14,1002
Texas,48,El Paso,2020-06-15,1014
Texas,48,El Paso,2020-06-16,925
Texas,48,El Paso,2020-06-17,863
Texas,48,El Paso,2020-06-18,886
Texas,48,El Paso,2020-06-19,905
Texas,48,El Paso,2020-06-20,1045
Texas,48,El Paso,2020-06-21,1177
Texas,48,El Paso,2020-06-22,1132
Texas,48,El Paso,2020-06-23,1194
Texas,48,El Paso,2020-06-24,1222
Texas,48,El Paso,2020-06-25,1309
Texas,48,El Paso,2020-06-26,1478
Texas,48,El Paso,2020-06-27,1549
Texas,48,El Paso,2020-06-28,1802
Texas,48,El Paso,2020-06-29,1817
Texas,48,El Paso,2020-07-30,1890
Texas,48,Erath,2020-04-07,6
Texas,48,Erath,2020-04-08,7
Texas,48,Erath,2020-04-09,8
Texas,48,Erath,2020-04-10,8
Texas,48,Erath,2020-04-11,10
Texas,48,Erath,2020-04-12,10
Texas,48,Erath,2020-04-13,10
Texas,48,Erath,2020-04-14,10
Texas,48,Erath,2020-04-15,9
Texas,48,Erath,2020-04-16,9
Texas,48,Erath,2020-04-17,9
Texas,48,Erath,2020-04-18,6
Texas,48,Erath,2020-04-19,6
Texas,48,Erath,2020-04-20,6
Texas,48,Erath,2020-04-21,5
Texas,48,Erath,2020-04-22,5
Texas,48,Erath,2020-04-23,4
Texas,48,Erath,2020-04-24,4
Texas,48,Erath,2020-04-25,2
Texas,48,Erath,2020-04-26,2
Texas,48,Erath,2020-04-27,2
Texas,48,Erath,2020-04-28,2
Texas,48,Erath,2020-04-29,2
Texas,48,Erath,2020-04-30,2
Texas,48,Erath,2020-05-01,2
Texas,48,Erath,2020-05-02,2
Texas,48,Erath,2020-05-03,2
Texas,48,Erath,2020-05-04,2
Texas,48,Erath,2020-05-05,2
Texas,48,Erath,2020-05-06,2
Texas,48,Erath,2020-05-07,4
Texas,48,Erath,2020-05-08,3
Texas,48,Erath,2020-05-09,4
Texas,48,Erath,2020-05-10,3
Texas,48,Erath,2020-05-11,2
Texas,48,Erath,2020-05-12,2
Texas,48,Erath,2020-05-13,2
Texas,48,Erath,2020-05-14,3
Texas,48,Erath,2020-05-15,3
Texas,48,Erath,2020-05-16,4
Texas,48,Erath,2020-05-17,4
Texas,48,Erath,2020-05-18,4
Texas,48,Erath,2020-05-19,4
Texas,48,Erath,2020-05-20,2
Texas,48,Erath,2020-05-21,1
Texas,48,Erath,2020-05-22,1
Texas,48,Erath,2020-05-23,1
Texas,48,Erath,2020-05-24,1
Texas,48,Erath,2020-05-25,1
Texas,48,Erath,2020-05-26,2
Texas,48,Erath,2020-05-27,2
Texas,48,Erath,2020-05-28,2
Texas,48,Erath,2020-05-29,2
Texas,48,Erath,2020-05-30,3
Texas,48,Erath,2020-05-31,3
Texas,48,Erath,2020-06-01,3
Texas,48,Erath,2020-06-02,3
Texas,48,Erath,2020-06-03,3
Texas,48,Erath,2020-06-04,3
Texas,48,Erath,2020-06-05,11
Texas,48,Erath,2020-06-06,12
Texas,48,Erath,2020-06-07,11
Texas,48,Erath,2020-06-08,11
Texas,48,Erath,2020-06-09,13
Texas,48,Erath,2020-06-10,13
Texas,48,Erath,2020-06-11,14
Texas,48,Erath,2020-06-12,16
Texas,48,Erath,2020-06-13,20
Texas,48,Erath,2020-06-14,20
Texas,48,Erath,2020-06-15,19
Texas,48,Erath,2020-06-16,20
Texas,48,Erath,2020-06-17,24
Texas,48,Erath,2020-06-18,26
Texas,48,Erath,2020-06-19,21
Texas,48,Erath,2020-06-20,20
Texas,48,Erath,2020-06-21,20
Texas,48,Erath,2020-06-22,20
Texas,48,Erath,2020-06-23,18
Texas,48,Erath,2020-06-24,43
Texas,48,Erath,2020-06-25,42
Texas,48,Erath,2020-06-26,40
Texas,48,Erath,2020-06-27,37
Texas,48,Erath,2020-06-28,37
Texas,48,Erath,2020-06-29,37
Texas,48,Erath,2020-07-30,54
Texas,48,Falls,2020-04-07,0
Texas,48,Falls,2020-04-08,0
Texas,48,Falls,2020-04-09,0
Texas,48,Falls,2020-04-10,0
Texas,48,Falls,2020-04-11,0
Texas,48,Falls,2020-04-12,0
Texas,48,Falls,2020-04-13,0
Texas,48,Falls,2020-04-14,0
Texas,48,Falls,2020-04-15,0
Texas,48,Falls,2020-04-16,0
Texas,48,Falls,2020-04-17,0
Texas,48,Falls,2020-04-18,0
Texas,48,Falls,2020-04-19,0
Texas,48,Falls,2020-04-20,0
Texas,48,Falls,2020-04-21,0
Texas,48,Falls,2020-04-22,0
Texas,48,Falls,2020-04-23,0
Texas,48,Falls,2020-04-24,0
Texas,48,Falls,2020-04-25,0
Texas,48,Falls,2020-04-26,1
Texas,48,Falls,2020-04-27,2
Texas,48,Falls,2020-04-28,2
Texas,48,Falls,2020-04-29,3
Texas,48,Falls,2020-04-30,3
Texas,48,Falls,2020-05-01,3
Texas,48,Falls,2020-05-02,3
Texas,48,Falls,2020-05-03,3
Texas,48,Falls,2020-05-04,3
Texas,48,Falls,2020-05-05,5
Texas,48,Falls,2020-05-06,5
Texas,48,Falls,2020-05-07,5
Texas,48,Falls,2020-05-08,5
Texas,48,Falls,2020-05-09,5
Texas,48,Falls,2020-05-10,5
Texas,48,Falls,2020-05-11,5
Texas,48,Falls,2020-05-12,5
Texas,48,Falls,2020-05-13,4
Texas,48,Falls,2020-05-14,4
Texas,48,Falls,2020-05-15,4
Texas,48,Falls,2020-05-16,4
Texas,48,Falls,2020-05-17,4
Texas,48,Falls,2020-05-18,4
Texas,48,Falls,2020-05-19,4
Texas,48,Falls,2020-05-20,4
Texas,48,Falls,2020-05-21,4
Texas,48,Falls,2020-05-22,4
Texas,48,Falls,2020-05-23,4
Texas,48,Falls,2020-05-24,4
Texas,48,Falls,2020-05-25,4
Texas,48,Falls,2020-05-26,4
Texas,48,Falls,2020-05-27,4
Texas,48,Falls,2020-05-28,3
Texas,48,Falls,2020-05-29,3
Texas,48,Falls,2020-05-30,4
Texas,48,Falls,2020-05-31,4
Texas,48,Falls,2020-06-01,4
Texas,48,Falls,2020-06-02,6
Texas,48,Falls,2020-06-03,6
Texas,48,Falls,2020-06-04,7
Texas,48,Falls,2020-06-05,8
Texas,48,Falls,2020-06-06,8
Texas,48,Falls,2020-06-07,8
Texas,48,Falls,2020-06-08,8
Texas,48,Falls,2020-06-09,10
Texas,48,Falls,2020-06-10,10
Texas,48,Falls,2020-06-11,11
Texas,48,Falls,2020-06-12,10
Texas,48,Falls,2020-06-13,10
Texas,48,Falls,2020-06-14,13
Texas,48,Falls,2020-06-15,13
Texas,48,Falls,2020-06-16,13
Texas,48,Falls,2020-06-17,14
Texas,48,Falls,2020-06-18,16
Texas,48,Falls,2020-06-19,17
Texas,48,Falls,2020-06-20,17
Texas,48,Falls,2020-06-21,17
Texas,48,Falls,2020-06-22,18
Texas,48,Falls,2020-06-23,19
Texas,48,Falls,2020-06-24,19
Texas,48,Falls,2020-06-25,16
Texas,48,Falls,2020-06-26,16
Texas,48,Falls,2020-06-27,16
Texas,48,Falls,2020-06-28,17
Texas,48,Falls,2020-06-29,18
Texas,48,Falls,2020-07-30,19
Texas,48,Fannin,2020-04-07,1
Texas,48,Fannin,2020-04-08,3
Texas,48,Fannin,2020-04-09,3
Texas,48,Fannin,2020-04-10,4
Texas,48,Fannin,2020-04-11,4
Texas,48,Fannin,2020-04-12,4
Texas,48,Fannin,2020-04-13,4
Texas,48,Fannin,2020-04-14,4
Texas,48,Fannin,2020-04-15,4
Texas,48,Fannin,2020-04-16,4
Texas,48,Fannin,2020-04-17,3
Texas,48,Fannin,2020-04-18,5
Texas,48,Fannin,2020-04-19,5
Texas,48,Fannin,2020-04-20,6
Texas,48,Fannin,2020-04-21,7
Texas,48,Fannin,2020-04-22,9
Texas,48,Fannin,2020-04-23,10
Texas,48,Fannin,2020-04-24,9
Texas,48,Fannin,2020-04-25,11
Texas,48,Fannin,2020-04-26,11
Texas,48,Fannin,2020-04-27,12
Texas,48,Fannin,2020-04-28,13
Texas,48,Fannin,2020-04-29,14
Texas,48,Fannin,2020-04-30,14
Texas,48,Fannin,2020-05-01,14
Texas,48,Fannin,2020-05-02,13
Texas,48,Fannin,2020-05-03,13
Texas,48,Fannin,2020-05-04,13
Texas,48,Fannin,2020-05-05,12
Texas,48,Fannin,2020-05-06,11
Texas,48,Fannin,2020-05-07,11
Texas,48,Fannin,2020-05-08,11
Texas,48,Fannin,2020-05-09,11
Texas,48,Fannin,2020-05-10,9
Texas,48,Fannin,2020-05-11,8
Texas,48,Fannin,2020-05-12,7
Texas,48,Fannin,2020-05-13,8
Texas,48,Fannin,2020-05-14,8
Texas,48,Fannin,2020-05-15,8
Texas,48,Fannin,2020-05-16,7
Texas,48,Fannin,2020-05-17,7
Texas,48,Fannin,2020-05-18,6
Texas,48,Fannin,2020-05-19,8
Texas,48,Fannin,2020-05-20,8
Texas,48,Fannin,2020-05-21,8
Texas,48,Fannin,2020-05-22,13
Texas,48,Fannin,2020-05-23,13
Texas,48,Fannin,2020-05-24,12
Texas,48,Fannin,2020-05-25,12
Texas,48,Fannin,2020-05-26,15
Texas,48,Fannin,2020-05-27,14
Texas,48,Fannin,2020-05-28,14
Texas,48,Fannin,2020-05-29,14
Texas,48,Fannin,2020-05-30,17
Texas,48,Fannin,2020-05-31,17
Texas,48,Fannin,2020-06-01,17
Texas,48,Fannin,2020-06-02,14
Texas,48,Fannin,2020-06-03,14
Texas,48,Fannin,2020-06-04,14
Texas,48,Fannin,2020-06-05,10
Texas,48,Fannin,2020-06-06,11
Texas,48,Fannin,2020-06-07,11
Texas,48,Fannin,2020-06-08,11
Texas,48,Fannin,2020-06-09,15
Texas,48,Fannin,2020-06-10,16
Texas,48,Fannin,2020-06-11,17
Texas,48,Fannin,2020-06-12,17
Texas,48,Fannin,2020-06-13,16
Texas,48,Fannin,2020-06-14,16
Texas,48,Fannin,2020-06-15,16
Texas,48,Fannin,2020-06-16,14
Texas,48,Fannin,2020-06-17,17
Texas,48,Fannin,2020-06-18,23
Texas,48,Fannin,2020-06-19,22
Texas,48,Fannin,2020-06-20,21
Texas,48,Fannin,2020-06-21,21
Texas,48,Fannin,2020-06-22,21
Texas,48,Fannin,2020-06-23,16
Texas,48,Fannin,2020-06-24,30
Texas,48,Fannin,2020-06-25,29
Texas,48,Fannin,2020-06-26,29
Texas,48,Fannin,2020-06-27,26
Texas,48,Fannin,2020-06-28,26
Texas,48,Fannin,2020-06-29,26
Texas,48,Fannin,2020-07-30,35
Texas,48,Fayette,2020-04-07,8
Texas,48,Fayette,2020-04-08,8
Texas,48,Fayette,2020-04-09,7
Texas,48,Fayette,2020-04-10,8
Texas,48,Fayette,2020-04-11,8
Texas,48,Fayette,2020-04-12,9
Texas,48,Fayette,2020-04-13,8
Texas,48,Fayette,2020-04-14,8
Texas,48,Fayette,2020-04-15,9
Texas,48,Fayette,2020-04-16,10
Texas,48,Fayette,2020-04-17,7
Texas,48,Fayette,2020-04-18,7
Texas,48,Fayette,2020-04-19,6
Texas,48,Fayette,2020-04-20,8
Texas,48,Fayette,2020-04-21,7
Texas,48,Fayette,2020-04-22,8
Texas,48,Fayette,2020-04-23,13
Texas,48,Fayette,2020-04-24,8
Texas,48,Fayette,2020-04-25,7
Texas,48,Fayette,2020-04-26,7
Texas,48,Fayette,2020-04-27,7
Texas,48,Fayette,2020-04-28,7
Texas,48,Fayette,2020-04-29,5
Texas,48,Fayette,2020-04-30,5
Texas,48,Fayette,2020-05-01,5
Texas,48,Fayette,2020-05-02,5
Texas,48,Fayette,2020-05-03,5
Texas,48,Fayette,2020-05-04,5
Texas,48,Fayette,2020-05-05,7
Texas,48,Fayette,2020-05-06,7
Texas,48,Fayette,2020-05-07,9
Texas,48,Fayette,2020-05-08,11
Texas,48,Fayette,2020-05-09,9
Texas,48,Fayette,2020-05-10,15
Texas,48,Fayette,2020-05-11,15
Texas,48,Fayette,2020-05-12,16
Texas,48,Fayette,2020-05-13,16
