county,cases,fatalities
Anderson,2329,10
Andrews,268,6
Angelina,1745,37
Aransas,158,12
Archer,20,0
Armstrong,9,0
Atascosa,413,15
Austin,216,3
Bailey,159,4
Bandera,83,3
Bastrop,1302,18
Baylor,7,0
Bee,669,9
Bell,3598,33
Bexar,34156,646
Blanco,98,5
Borden,0,0
Bosque,135,2
Bowie,706,31
Brazoria,6732,78
Brazos,3936,43
Brewster,186,2
Briscoe,11,1
Brooks,91,1
Brown,356,15
Burleson,232,5
Burnet,544,7
Caldwell,1080,24
Calhoun,493,4
Callahan,43,3
Cameron,14781,383
Camp,218,5
Carson,14,0
Cass,158,7
Castro,182,4
Chambers,912,2
Cherokee,807,5
Childress,36,0
Clay,35,1
Cochran,27,0
Coke,40,1
Coleman,13,0
Collin,6421,72
Collingsworth,7,0
Colorado,257,2
Comal,1720,65
Comanche,118,3
Concho,26,0
Cooke,202,3
Coryell,620,5
Cottle,14,2
Crane,75,2
Crockett,156,3
Crosby,54,1
Culberson,16,2
Dallam,180,5
Dallas,51490,672
Dawson,137,4
DeWitt,626,15
Deaf Smith,612,17
Delta,16,0
Denton,7032,78
Dickens,4,1
Dimmit,131,1
Donley,44,0
Duval,152,4
Eastland,58,1
Ector,2360,39
Edwards,25,0
El Paso,15142,254
Ellis,2545,35
Erath,476,5
Falls,112,2
Fannin,219,8
Fayette,301,13
Fisher,26,1
Floyd,85,5
Foard,2,0
Fort Bend,7287,146
Franklin,87,1
Freestone,139,0
Frio,476,5
Gaines,136,0
Galveston,8999,106
Garza,97,2
Gillespie,171,5
Glasscock,6,0
Goliad,77,3
Gonzales,631,8
Gray,196,2
Grayson,1035,11
Gregg,1322,21
Grimes,854,20
Guadalupe,1610,45
Hale,1230,24
Hall,9,1
Hamilton,55,2
Hansford,58,2
Hardeman,16,0
Hardin,859,11
Harris,78105,1367
Harrison,630,22
Hartley,82,0
Haskell,39,0
Hays,4893,34
Hemphill,42,0
Henderson,604,11
Hidalgo,17751,483
Hill,311,4
Hockley,189,4
Hood,480,9
Hopkins,180,1
Houston,304,6
Howard,161,3
Hudspeth,22,2
Hunt,1105,20
Hutchinson,118,2
Irion,9,0
Jack,43,0
Jackson,344,5
Jasper,301,5
Jeff Davis,8,0
Jefferson,5609,73
Jim Hogg,54,1
Jim Wells,637,11
Johnson,1619,27
Jones,628,0
Karnes,344,5
Kaufman,1900,22
Kendall,148,4
Kenedy,6,1
Kent,3,0
Kerr,372,6
Kimble,13,0
King,0,0
Kinney,17,0
Kleberg,375,6
Knox,48,0
La Salle,357,1
Lamar,640,16
Lamb,207,8
Lampasas,83,2
Lavaca,613,14
Lee,154,8
Leon,138,1
Liberty,855,28
Limestone,201,3
Lipscomb,15,0
Live Oak,207,2
Llano,86,1
Loving,0,0
Lubbock,5652,66
Lynn,66,4
Madison,645,2
Marion,127,8
Martin,46,3
Mason,42,0
Matagorda,688,23
Maverick,1852,29
McCulloch,43,1
McLennan,4571,40
McMullen,8,0
Medina,615,24
Menard,17,0
Midland,2362,27
Milam,327,3
Mills,16,0
Mitchell,56,0
Montague,60,1
Montgomery,6291,73
Moore,1023,12
Morris,97,1
Motley,4,0
Nacogdoches,1054,37
Navarro,794,8
Newton,89,4
Nolan,131,3
Nueces,10248,111
Ochiltree,86,2
Oldham,14,1
Orange,1250,17
Palo Pinto,224,6
Panola,271,17
Parker,1123,15
Parmer,315,7
Pecos,222,1
Polk,686,11
Potter,3546,39
Presidio,44,0
Rains,45,1
Randall,1623,18
Reagan,60,3
Real,77,0
Red River,134,11
Reeves,141,3
Refugio,214,0
Roberts,7,0
Robertson,216,2
Rockwall,737,11
Runnels,112,1
Rusk,338,2
Sabine,49,6
San Augustine,156,11
San Jacinto,150,8
San Patricio,834,17
San Saba,22,0
Schleicher,35,1
Scurry,454,1
Shackelford,17,0
Shelby,383,17
Sherman,37,0
Smith,2369,18
Somervell,61,0
Starr,1981,52
Stephens,30,2
Sterling,0,0
Stonewall,4,0
Sutton,60,1
Swisher,76,2
Tarrant,29357,398
Taylor,1092,21
Terrell,2,0
Terry,121,2
Throckmorton,4,0
Titus,1171,14
Tom Green,1637,20
Travis,21549,240
Trinity,152,2
Tyler,115,2
Upshur,194,2
Upton,16,1
Uvalde,501,7
Val Verde,1332,18
Van Zandt,351,3
Victoria,3331,32
Walker,2842,38
Waller,413,4
Ward,84,1
Washington,498,38
Webb,6629,79
Wharton,641,23
Wheeler,32,0
Wichita,932,10
Wilbarger,52,1
Willacy,614,21
Williamson,5832,80
Wilson,422,16
Winkler,71,1
Wise,329,5
Wood,302,5
Yoakum,89,2
Young,145,4
Zapata,160,2
Zavala,183,5
Unknown,0,2
Total,451181,7261
Probable cases are not included in the total case numbers,NA,NA
