notes,date,cumulative_cases,cumulative_fatalities,daily_new_cases,daily_new_fatalities,new_cases_7day_avg,new_deaths_7day_avg,group,state,fips
NA,2020-04-11,12561,384,890,34,921.2857142857143,28.571428571428573,Daily New Cases,Texas,48
NA,2020-04-12,13484,418,923,34,955.8571428571429,28,Daily New Cases,Texas,48
NA,2020-04-13,13906,449,422,31,947.5714285714286,28.857142857142858,Daily New Cases,Texas,48
NA,2020-04-14,14624,481,718,32,909,31.142857142857142,Daily New Cases,Texas,48
NA,2020-04-15,15492,517,868,36,877,32.714285714285715,Daily New Cases,Texas,48
NA,2020-04-16,16455,549,963,32,889.2857142857143,32.57142857142857,Daily New Cases,Texas,48
NA,2020-04-17,17371,587,916,38,814.2857142857143,33.857142857142854,Daily New Cases,Texas,48
NA,2020-04-18,18260,616,889,29,814.1428571428571,33.142857142857146,Daily New Cases,Texas,48
NA,2020-04-19,18923,644,663,28,777,32.285714285714285,Daily New Cases,Texas,48
NA,2020-04-20,19458,669,535,25,793.1428571428571,31.428571428571427,Daily New Cases,Texas,48
NA,2020-04-21,20196,709,738,40,796,32.57142857142857,Daily New Cases,Texas,48
NA,2020-04-22,21069,739,873,30,796.7142857142857,31.714285714285715,Daily New Cases,Texas,48
NA,2020-04-23,21944,775,875,36,784.1428571428571,32.285714285714285,Daily New Cases,Texas,48
NA,2020-04-24,22806,808,862,33,776.4285714285714,31.571428571428573,Daily New Cases,Texas,48
NA,2020-04-25,23773,845,967,37,787.5714285714286,32.714285714285715,Daily New Cases,Texas,48
NA,2020-04-26,24631,875,858,30,815.4285714285714,33,Daily New Cases,Texas,48
NA,2020-04-27,25297,900,666,25,834.1428571428571,33,Daily New Cases,Texas,48
NA,2020-04-28,26171,934,874,34,853.5714285714286,32.142857142857146,Daily New Cases,Texas,48
NA,2020-04-29,27054,957,883,23,855,31.142857142857142,Daily New Cases,Texas,48
NA,2020-04-30,28087,988,1033,31,877.5714285714286,30.428571428571427,Daily New Cases,Texas,48
NA,2020-05-01,29229,1031,1142,43,917.5714285714286,31.857142857142858,Daily New Cases,Texas,48
NA,2020-05-02,30522,1065,1293,34,964.1428571428571,31.428571428571427,Daily New Cases,Texas,48
NA,2020-05-03,31548,1100,1026,35,988.1428571428571,32.142857142857146,Daily New Cases,Texas,48
NA,2020-05-04,32332,1131,784,31,1005,33,Daily New Cases,Texas,48
NA,2020-05-05,33369,1161,1037,30,1028.2857142857142,32.42857142857143,Daily New Cases,Texas,48
NA,2020-05-06,34422,1193,1053,32,1052.5714285714287,33.714285714285715,Daily New Cases,Texas,48
NA,2020-05-07,35390,1228,968,35,1043.2857142857142,34.285714285714285,Daily New Cases,Texas,48
NA,2020-05-08,36609,1261,1219,33,1054.2857142857142,32.857142857142854,Daily New Cases,Texas,48
NA,2020-05-09,37860,1288,1251,27,1048.2857142857142,31.857142857142858,Daily New Cases,Texas,48
NA,2020-05-10,38869,1315,1009,27,1045.857142857143,30.714285714285715,Daily New Cases,Texas,48
NA,2020-05-11,39869,1349,1000,34,1076.7142857142858,31.142857142857142,Daily New Cases,Texas,48
NA,2020-05-12,41048,1382,1179,33,1097,31.571428571428573,Daily New Cases,Texas,48
NA,2020-05-13,42403,1423,1355,41,1140.142857142857,32.857142857142854,Daily New Cases,Texas,48
NA,2020-05-14,43851,1454,1448,31,1208.7142857142858,32.285714285714285,Daily New Cases,Texas,48
NA,2020-05-15,45198,1494,1347,40,1227,33.285714285714285,Daily New Cases,Texas,48
NA,2020-05-16,46999,1525,1801,31,1305.5714285714287,33.857142857142854,Daily New Cases,Texas,48
NA,2020-05-17,47784,1550,785,25,1273.5714285714287,33.57142857142857,Daily New Cases,Texas,48
NA,2020-05-18,48693,1572,909,22,1260.5714285714287,31.857142857142858,Daily New Cases,Texas,48
NA,2020-05-19,49912,1600,1219,28,1266.2857142857142,31.142857142857142,Daily New Cases,Texas,48
NA,2020-05-20,51323,1621,1411,21,1274.2857142857142,28.285714285714285,Daily New Cases,Texas,48
NA,2020-05-21,52268,1645,945,24,1202.4285714285713,27.285714285714285,Daily New Cases,Texas,48
NA,2020-05-22,53449,1675,1181,30,1178.7142857142858,25.857142857142858,Daily New Cases,Texas,48
NA,2020-05-23,54509,1691,1060,16,1072.857142857143,23.714285714285715,Daily New Cases,Texas,48
NA,2020-05-24,55348,1723,839,32,1080.5714285714287,24.714285714285715,Daily New Cases,Texas,48
NA,2020-05-25,55971,1754,623,31,1039.7142857142858,26,Daily New Cases,Texas,48
NA,2020-05-26,56560,1774,589,20,949.7142857142857,24.857142857142858,Daily New Cases,Texas,48
NA,2020-05-27,57921,1797,1361,23,942.5714285714286,25.142857142857142,Daily New Cases,Texas,48
NA,2020-05-28,59776,1828,1855,31,1072.5714285714287,26.142857142857142,Daily New Cases,Texas,48
NA,2020-05-29,61006,1864,1230,36,1079.5714285714287,27,Daily New Cases,Texas,48
NA,2020-05-30,62338,1896,1332,32,1118.4285714285713,29.285714285714285,Daily New Cases,Texas,48
NA,2020-05-31,64287,1911,1949,15,1277,26.857142857142858,Daily New Cases,Texas,48
NA,2020-06-01,64880,1931,593,20,1272.7142857142858,25.285714285714285,Daily New Cases,Texas,48
NA,2020-06-02,66568,1959,1688,28,1429.7142857142858,26.428571428571427,Daily New Cases,Texas,48
NA,2020-06-03,68271,1991,1703,32,1478.5714285714287,27.714285714285715,Daily New Cases,Texas,48
NA,2020-06-04,69920,2012,1649,21,1449.142857142857,26.285714285714285,Daily New Cases,Texas,48
NA,2020-06-05,71613,2036,1693,24,1515.2857142857142,24.571428571428573,Daily New Cases,Texas,48
NA,2020-06-06,73553,2069,1940,33,1602.142857142857,24.714285714285715,Daily New Cases,Texas,48
NA,2020-06-07,74978,2087,1425,18,1527.2857142857142,25.142857142857142,Daily New Cases,Texas,48
NA,2020-06-08,75616,2117,638,30,1533.7142857142858,26.571428571428573,Daily New Cases,Texas,48
NA,2020-06-09,77253,2152,1637,35,1526.4285714285713,27.571428571428573,Daily New Cases,Texas,48
NA,2020-06-10,79757,2176,2504,24,1640.857142857143,26.428571428571427,Daily New Cases,Texas,48
NA,2020-06-11,81583,2206,1826,30,1666.142857142857,27.714285714285715,Daily New Cases,Texas,48
NA,2020-06-12,83680,2239,2097,33,1723.857142857143,29,Daily New Cases,Texas,48
NA,2020-06-13,86011,2277,2331,38,1779.7142857142858,29.714285714285715,Daily New Cases,Texas,48
NA,2020-06-14,87854,2319,1843,42,1839.4285714285713,33.142857142857146,Daily New Cases,Texas,48
NA,2020-06-15,89108,2349,1254,30,1927.4285714285713,33.142857142857146,Daily New Cases,Texas,48
1,2020-06-16,93206,2396,4098,47,2279,34.857142857142854,Daily New Cases,Texas,48
NA,2020-06-17,96335,2435,3129,39,2368.285714285714,37,Daily New Cases,Texas,48
NA,2020-06-18,99851,2475,3516,40,2609.714285714286,38.42857142857143,Daily New Cases,Texas,48
NA,2020-06-19,103305,2520,3454,45,2803.5714285714284,40.142857142857146,Daily New Cases,Texas,48
NA,2020-06-20,107735,2565,4430,45,3103.4285714285716,41.142857142857146,Daily New Cases,Texas,48
NA,2020-06-21,111601,2602,3866,37,3392.4285714285716,40.42857142857143,Daily New Cases,Texas,48
NA,2020-06-22,114881,2645,3280,43,3681.8571428571427,42.285714285714285,Daily New Cases,Texas,48
NA,2020-06-23,120370,2685,5489,40,3880.5714285714284,41.285714285714285,Daily New Cases,Texas,48
NA,2020-06-24,125921,2751,5551,66,4226.571428571428,45.142857142857146,Daily New Cases,Texas,48
NA,2020-06-25,131917,2816,5996,65,4580.857142857143,48.714285714285715,Daily New Cases,Texas,48
NA,2020-06-26,137624,2887,5707,71,4902.714285714285,52.42857142857143,Daily New Cases,Texas,48
NA,2020-06-27,143366,2968,5742,81,5090.142857142857,57.57142857142857,Daily New Cases,Texas,48
NA,2020-06-28,148723,3056,5357,88,5303.142857142857,64.85714285714286,Daily New Cases,Texas,48
NA,2020-06-29,153011,3144,4288,88,5447.142857142857,71.28571428571429,Daily New Cases,Texas,48
NA,2020-06-30,159986,3239,6975,95,5659.428571428572,79.14285714285714,Daily New Cases,Texas,48
NA,2020-07-01,168062,3336,8076,97,6020.142857142857,83.57142857142857,Daily New Cases,Texas,48
NA,2020-07-02,175977,3458,7915,122,6294.285714285715,91.71428571428571,Daily New Cases,Texas,48
NA,2020-07-03,183532,3592,7555,134,6558.285714285715,100.71428571428571,Daily New Cases,Texas,48
NA,2020-07-04,191790,3736,8258,144,6917.714285714285,109.71428571428571,Daily New Cases,Texas,48
NA,2020-07-05,195239,3868,3449,132,6645.142857142857,116,Daily New Cases,Texas,48
NA,2020-07-06,200557,4015,5318,147,6792.285714285715,124.42857142857143,Daily New Cases,Texas,48
NA,2020-07-07,210585,4176,10028,161,7228.428571428572,133.85714285714286,Daily New Cases,Texas,48
NA,2020-07-08,220564,4372,9979,196,7500.285714285715,148,Daily New Cases,Texas,48
NA,2020-07-09,230346,4543,9782,171,7767,155,Daily New Cases,Texas,48
NA,2020-07-10,240111,4738,9765,195,8082.714285714285,163.71428571428572,Daily New Cases,Texas,48
NA,2020-07-11,250462,4936,10351,198,8381.714285714286,171.42857142857142,Daily New Cases,Texas,48
NA,2020-07-12,258658,5154,8196,218,9059.857142857143,183.71428571428572,Daily New Cases,Texas,48
NA,2020-07-13,264313,5386,5655,232,9108,195.85714285714286,Daily New Cases,Texas,48
2,2020-07-14,271574,5632,10745,246,9210.42857142857,208,Daily New Cases,Texas,48
NA,2020-07-15,282365,5878,10791,246,9326.42857142857,215.14285714285714,Daily New Cases,Texas,48
NA,2020-07-16,292656,6123,10291,245,9399.142857142857,225.71428571428572,Daily New Cases,Texas,48
3,2020-07-17,307572,6360,10256,237,9469.285714285714,231.71428571428572,Daily New Cases,Texas,48
NA,2020-07-18,317730,6566,10158,206,9441.714285714286,232.85714285714286,Daily New Cases,Texas,48
NA,2020-07-19,325030,6803,7300,237,9313.714285714286,235.57142857142858,Daily New Cases,Texas,48
NA,2020-07-20,332434,7050,7404,247,9563.57142857143,237.71428571428572,Daily New Cases,Texas,48
NA,2020-07-21,341739,7297,9305,247,9357.857142857143,237.85714285714286,Daily New Cases,Texas,48
NA,2020-07-22,351618,7560,9879,263,9227.57142857143,240.28571428571428,Daily New Cases,Texas,48
NA,2020-07-23,361125,7829,9507,269,9115.57142857143,243.71428571428572,Daily New Cases,Texas,48
NA,2020-07-24,369826,8078,8701,249,8893.42857142857,245.42857142857142,Daily New Cases,Texas,48
4,2020-07-25,375846,8327,8112,249,8601.142857142857,251.57142857142858,Daily New Cases,Texas,48
NA,2020-07-26,381656,8539,5810,212,8388.285714285714,248,Daily New Cases,Texas,48
NA,2020-07-27,385923,8767,4267,228,7940.142857142857,245.28571428571428,Daily New Cases,Texas,48
NA,2020-07-28,394265,9021,8342,254,7802.571428571428,246.28571428571428,Daily New Cases,Texas,48
NA,2020-07-29,403307,9236,9042,215,7683,239.42857142857142,Daily New Cases,Texas,48
NA,2020-07-30,412107,9486,8800,250,7582,236.71428571428572,Daily New Cases,Texas,48
NA,2020-07-31,420946,9706,8839,220,7601.714285714285,232.57142857142858,Daily New Cases,Texas,48
NA,2020-08-01,430485,9901,9539,195,7805.571428571428,224.85714285714286,Daily New Cases,Texas,48
NA,2020-08-02,436711,10083,6226,182,7865,220.57142857142858,Daily New Cases,Texas,48
5,2020-08-03,442014,10276,5839,193,8089.571428571428,215.57142857142858,Daily New Cases,Texas,48
NA,2020-08-04,451181,10459,9167,183,8207.42857142857,205.42857142857142,Daily New Cases,Texas,48
NA,2020-08-05,459887,10659,8706,200,8159.428571428572,203.28571428571428,Daily New Cases,Texas,48
NA,2020-08-06,467485,10881,7598,222,7987.714285714285,199.28571428571428,Daily New Cases,Texas,48
NA,2020-08-07,474524,11076,7039,195,7730.571428571428,195.71428571428572,Daily New Cases,Texas,48
NA,2020-08-08,481483,11239,6959,163,7362,191.14285714285714,Daily New Cases,Texas,48
NA,2020-08-09,486362,11411,4879,172,7169.571428571428,189.71428571428572,Daily New Cases,Texas,48
NA,2020-08-10,490817,11586,4455,175,6971.857142857143,187.14285714285714,Daily New Cases,Texas,48
6,2020-08-11,500620,11768,8913,182,6935.571428571428,187,Daily New Cases,Texas,48
NA,2020-08-12,506820,11933,6200,165,6577.571428571428,182,Daily New Cases,Texas,48
NA,2020-08-13,513575,12114,6755,181,6457.142857142857,176.14285714285714,Daily New Cases,Texas,48
NA,2020-08-14,520593,12267,7018,153,6454.142857142857,170.14285714285714,Daily New Cases,Texas,48
NA,2020-08-15,528838,12413,8245,146,6637.857142857143,167.71428571428572,Daily New Cases,Texas,48
NA,2020-08-16,535042,12531,6094,118,6811.428571428572,160,Daily New Cases,Texas,48
7,2020-08-17,542950,12650,2713,119,6562.571428571428,152,Daily New Cases,Texas,48
NA,2020-08-18,550232,12776,7282,126,6329.571428571428,144,Daily New Cases,Texas,48
8,2020-08-19,557256,12913,6474,137,6368.714285714285,140,Daily New Cases,Texas,48
9,2020-08-20,562559,13025,4923,112,6107,130.14285714285714,Daily New Cases,Texas,48
10,2020-08-21,567580,13132,4651,107,5768.857142857143,123.57142857142857,Daily New Cases,Texas,48
11,2020-08-22,573139,13221,4943,89,5297.142857142857,115.42857142857143,Daily New Cases,Texas,48
12,2020-08-23,577537,13310,3493,89,4925.571428571428,111.28571428571429,Daily New Cases,Texas,48
13,2020-08-24,580384,13408,2754,98,4931.428571428572,108.28571428571429,Daily New Cases,Texas,48
NA,2020-08-25,586730,13493,6091,85,4761.285714285715,102.42857142857143,Daily New Cases,Texas,48
14,2020-08-26,592137,13571,5313,78,4595.428571428572,94,Daily New Cases,Texas,48
15,2020-08-27,597737,13670,5059,99,4614.857142857143,92.14285714285714,Daily New Cases,Texas,48
16,2020-08-28,601768,13750,3972,80,4517.857142857143,88.28571428571429,Daily New Cases,Texas,48
17,2020-08-29,606530,13810,4732,60,4487.714285714285,84.14285714285714,Daily New Cases,Texas,48
18,2020-08-30,610354,13870,3759,60,4525.714285714285,80,Daily New Cases,Texas,48
19,2020-08-31,612969,13929,2374,59,4471.428571428572,74.42857142857143,Daily New Cases,Texas,48
20,2020-09-01,617333,13991,4116,62,4189.285714285715,71.14285714285714,Daily New Cases,Texas,48
21,2020-09-02,621667,14035,4157,44,4024.1428571428573,66.28571428571429,Daily New Cases,Texas,48
22,2020-09-03,625347,14084,3899,49,3858.4285714285716,59.142857142857146,Daily New Cases,Texas,48
23,2020-09-04,630829,14124,4215,40,3893.1428571428573,53.42857142857143,Daily New Cases,Texas,48
24,2020-09-05,635315,14139,4456,15,3853.714285714286,47,Daily New Cases,Texas,48
25,2020-09-06,638310,14162,2800,23,3716.714285714286,41.714285714285715,Daily New Cases,Texas,48
26,2020-09-07,640370,14175,2057,13,3671.4285714285716,35.142857142857146,Daily New Cases,Texas,48
27,2020-09-08,641791,14184,1416,9,3285.714285714286,27.571428571428573,Daily New Cases,Texas,48
28,2020-09-09,645791,14189,4285,5,3304,22,Daily New Cases,Texas,48
29,2020-09-10,649809,14190,3852,1,3297.285714285714,15.142857142857142,Daily New Cases,Texas,48
30,2020-09-11,653356,14190,3488,0,3193.4285714285716,9.428571428571429,Daily New Cases,Texas,48
31,2020-09-12,657589,14190,3905,0,3114.714285714286,7.285714285714286,Daily New Cases,Texas,48
32,2020-09-13,659434,NA,1840,NA,2977.5714285714284,NA,Daily New Cases,Texas,48
