county,cases,fatalities
Anderson,2416,17
Andrews,350,7
Angelina,1953,55
Aransas,190,16
Archer,33,0
Armstrong,9,0
Atascosa,519,21
Austin,352,4
Bailey,196,4
Bandera,103,3
Bastrop,1501,25
Baylor,13,0
Bee,1438,18
Bell,4452,51
Bexar,36217,957
Blanco,128,5
Borden,0,0
Bosque,193,3
Bowie,812,40
Brazoria,8438,121
Brazos,4225,52
Brewster,187,2
Briscoe,12,1
Brooks,167,9
Brown,427,19
Burleson,266,6
Burnet,595,11
Caldwell,1195,30
Calhoun,565,7
Callahan,56,3
Cameron,18559,611
Camp,270,7
Carson,17,0
Cass,218,9
Castro,209,4
Chambers,1080,5
Cherokee,1307,13
Childress,53,0
Clay,51,1
Cochran,35,0
Coke,44,2
Coleman,37,1
Collin,10412,99
Collingsworth,16,0
Colorado,378,3
Comal,2256,91
Comanche,183,3
Concho,36,0
Cooke,283,3
Coryell,763,6
Cottle,18,2
Crane,71,2
Crockett,157,4
Crosby,72,1
Culberson,22,2
Dallam,199,6
Dallas,66464,854
Dawson,181,7
DeWitt,777,23
Deaf Smith,761,19
Delta,18,0
Denton,8690,109
Dickens,5,1
Dimmit,169,4
Donley,50,1
Duval,212,7
Eastland,100,1
Ector,2643,56
Edwards,30,0
El Paso,19057,381
Ellis,3445,54
Erath,602,7
Falls,151,3
Fannin,371,10
Fayette,340,15
Fisher,45,1
Floyd,97,7
Foard,3,0
Fort Bend,13605,204
Franklin,100,4
Freestone,199,0
Frio,604,7
Gaines,216,4
Galveston,10212,129
Garza,101,3
Gillespie,192,6
Glasscock,6,0
Goliad,121,6
Gonzales,749,11
Gray,235,3
Grayson,1344,17
Gregg,1728,38
Grimes,952,29
Guadalupe,1840,64
Hale,1532,36
Hall,15,1
Hamilton,97,3
Hansford,99,2
Hardeman,22,0
Hardin,1177,18
Harris,94676,1953
Harrison,760,26
Hartley,97,0
Haskell,51,0
Hays,5210,47
Hemphill,47,0
Henderson,741,13
Hidalgo,23116,901
Hill,343,7
Hockley,232,5
Hood,668,15
Hopkins,227,3
Houston,325,8
Howard,229,8
Hudspeth,36,2
Hunt,1310,23
Hutchinson,137,3
Irion,9,0
Jack,103,0
Jackson,463,13
Jasper,377,16
Jeff Davis,8,0
Jefferson,6388,97
Jim Hogg,69,2
Jim Wells,899,20
Johnson,2346,36
Jones,607,0
Karnes,694,10
Kaufman,2620,32
Kendall,183,4
Kenedy,7,1
Kent,4,0
Kerr,422,7
Kimble,16,1
King,0,0
Kinney,22,0
Kleberg,541,20
Knox,62,5
La Salle,368,2
Lamar,766,20
Lamb,256,18
Lampasas,137,5
Lavaca,656,27
Lee,187,13
Leon,161,3
Liberty,1206,39
Limestone,337,5
Lipscomb,22,0
Live Oak,255,5
Llano,95,1
Loving,0,0
Lubbock,6706,82
Lynn,76,4
Madison,685,3
Marion,136,10
Martin,68,5
Mason,64,0
Matagorda,848,37
Maverick,2596,57
McCulloch,71,1
McLennan,5547,69
McMullen,10,0
Medina,1063,33
Menard,19,0
Midland,2978,43
Milam,396,4
Mills,30,0
Mitchell,72,1
Montague,96,2
Montgomery,7533,110
Moore,1100,15
Morris,137,3
Motley,6,0
Nacogdoches,1244,44
Navarro,1003,13
Newton,157,6
Nolan,143,4
Nueces,14074,224
Ochiltree,101,2
Oldham,14,1
Orange,1651,31
Palo Pinto,392,10
Panola,302,18
Parker,1531,20
Parmer,366,7
Pecos,268,2
Polk,773,15
Potter,3886,44
Presidio,50,4
Rains,55,1
Randall,1992,25
Reagan,70,5
Real,91,5
Red River,140,13
Reeves,158,5
Refugio,247,9
Roberts,6,0
Robertson,241,3
Rockwall,1246,18
Runnels,170,3
Rusk,433,3
Sabine,69,6
San Augustine,185,12
San Jacinto,191,8
San Patricio,1168,48
San Saba,31,0
Schleicher,36,1
Scurry,507,2
Shackelford,20,0
Shelby,419,18
Sherman,47,0
Smith,2928,41
Somervell,106,0
Starr,2504,99
Stephens,120,3
Sterling,1,0
Stonewall,7,0
Sutton,72,2
Swisher,87,3
Tarrant,37020,537
Taylor,1199,31
Terrell,3,0
Terry,188,2
Throckmorton,4,2
Titus,1285,18
Tom Green,1900,41
Travis,25062,324
Trinity,168,4
Tyler,166,3
Upshur,290,3
Upton,17,1
Uvalde,625,15
Val Verde,1775,57
Van Zandt,476,9
Victoria,3658,65
Walker,3223,44
Waller,576,5
Ward,100,1
Washington,549,42
Webb,9957,141
Wharton,1058,34
Wheeler,40,0
Wichita,1185,13
Wilbarger,89,2
Willacy,799,35
Williamson,7624,112
Wilson,514,22
Winkler,88,1
Wise,586,11
Wood,374,12
Yoakum,132,3
Young,206,6
Zapata,233,3
Zavala,249,8
Unknown,0,6
Total,562559,10793
Probable cases are not included in the total case numbers,NA,NA
