county,cases,fatalities
Anderson,72,0
Andrews,27,0
Angelina,205,4
Aransas,5,0
Archer,1,0
Armstrong,3,0
Atascosa,37,2
Austin,26,0
Bailey,17,0
Bandera,6,0
Bastrop,211,3
Baylor,0,0
Bee,9,0
Bell,362,4
Bexar,2825,73
Blanco,11,1
Borden,0,0
Bosque,7,0
Bowie,265,6
Brazoria,907,12
Brazos,477,19
Brewster,1,0
Briscoe,1,0
Brooks,1,0
Brown,58,9
Burleson,24,0
Burnet,37,0
Caldwell,65,0
Calhoun,37,3
Callahan,9,1
Cameron,764,36
Camp,83,0
Carson,6,0
Cass,29,0
Castro,33,1
Chambers,68,0
Cherokee,44,2
Childress,2,0
Clay,3,0
Cochran,1,0
Coke,1,0
Coleman,3,0
Collin,1297,34
Collingsworth,5,0
Colorado,22,0
Comal,94,7
Comanche,12,1
Concho,1,0
Cooke,14,0
Coryell,281,2
Cottle,4,1
Crane,23,2
Crockett,0,0
Crosby,4,1
Culberson,0,0
Dallam,25,0
Dallas,10006,228
Dawson,42,1
DeWitt,17,1
Deaf Smith,164,13
Delta,1,0
Denton,1357,31
Dickens,1,0
Dimmit,1,0
Donley,26,0
Duval,5,0
Eastland,6,0
Ector,154,5
Edwards,0,0
El Paso,2764,78
Ellis,317,14
Erath,17,1
Falls,7,0
Fannin,41,2
Fayette,34,2
Fisher,2,1
Floyd,11,0
Foard,0,0
Fort Bend,1861,44
Franklin,15,0
Freestone,10,0
Frio,37,0
Gaines,7,0
Galveston,807,37
Garza,5,0
Gillespie,5,0
Glasscock,1,0
Goliad,7,0
Gonzales,129,2
Gray,98,2
Grayson,333,2
Gregg,213,6
Grimes,215,1
Guadalupe,133,0
Hale,58,4
Hall,2,0
Hamilton,8,1
Hansford,19,2
Hardeman,1,0
Hardin,138,5
Harris,12220,231
Harrison,245,25
Hartley,11,2
Haskell,3,0
Hays,329,4
Hemphill,1,0
Henderson,57,2
Hidalgo,560,10
Hill,24,1
Hockley,27,1
Hood,27,3
Hopkins,26,0
Houston,114,0
Howard,8,1
Hudspeth,2,0
Hunt,88,4
Hutchinson,36,0
Irion,0,0
Jack,4,0
Jackson,18,1
Jasper,29,1
Jeff Davis,0,0
Jefferson,544,27
Jim Hogg,4,0
Jim Wells,9,0
Johnson,175,4
Jones,401,0
Karnes,4,0
Kaufman,223,2
Kendall,29,0
Kenedy,0,0
Kent,0,0
Kerr,19,0
Kimble,1,0
King,0,0
Kinney,1,0
Kleberg,16,1
Knox,1,0
La Salle,4,0
Lamar,145,11
Lamb,16,0
Lampasas,9,0
Lavaca,12,1
Lee,24,1
Leon,10,0
Liberty,95,3
Limestone,24,1
Lipscomb,2,0
Live Oak,9,0
Llano,3,0
Loving,0,0
Lubbock,691,50
Lynn,7,1
Madison,8,0
Marion,16,1
Martin,3,1
Mason,32,0
Matagorda,67,5
Maverick,116,1
McCulloch,3,0
McLennan,118,4
McMullen,0,0
Medina,73,2
Menard,0,0
Midland,129,12
Milam,28,1
Mills,1,0
Mitchell,1,0
Montague,9,1
Montgomery,954,26
Moore,686,13
Morris,26,0
Motley,1,0
Nacogdoches,287,21
Navarro,56,2
Newton,5,0
Nolan,4,0
Nueces,274,3
Ochiltree,49,2
Oldham,3,1
Orange,98,2
Palo Pinto,13,2
Panola,179,23
Parker,76,1
Parmer,59,0
Pecos,93,0
Polk,56,0
Potter,2321,30
Presidio,1,0
Rains,3,0
Randall,674,6
Reagan,2,0
Real,0,0
Red River,70,8
Reeves,7,0
Refugio,3,0
Roberts,2,0
Robertson,8,0
Rockwall,167,13
Runnels,3,0
Rusk,55,2
Sabine,14,0
San Augustine,38,2
San Jacinto,14,0
San Patricio,33,0
San Saba,1,0
Schleicher,0,0
Scurry,24,0
Shackelford,1,0
Shelby,201,6
Sherman,24,0
Smith,204,4
Somervell,0,0
Starr,33,0
Stephens,4,0
Sterling,0,0
Stonewall,0,0
Sutton,0,0
Swisher,17,0
Tarrant,5463,165
Taylor,235,5
Terrell,0,0
Terry,13,0
Throckmorton,0,0
Titus,451,2
Tom Green,69,1
Travis,3232,93
Trinity,15,0
Tyler,12,0
Upshur,26,0
Upton,0,0
Uvalde,12,0
Val Verde,18,0
Van Zandt,31,1
Victoria,160,7
Walker,1455,27
Waller,57,0
Ward,1,0
Washington,202,25
Webb,546,19
Wharton,58,0
Wheeler,15,0
Wichita,84,2
Wilbarger,7,0
Willacy,16,1
Williamson,612,24
Wilson,38,5
Winkler,3,0
Wise,46,3
Wood,29,1
Yoakum,3,0
Young,4,1
Zapata,9,0
Zavala,11,0
Total,64287,1672
