state,fips,report_type,demographic_type,group,count,pct
Texas,48,cases,ages,<1 year,172,0.0033
Texas,48,cases,ages,1-9 years,817,0.015600000000000001
Texas,48,cases,ages,10-19 years,2155,0.041299999999999996
Texas,48,cases,ages,20-29 years,9994,0.19140000000000001
Texas,48,cases,ages,30-39 years,11062,0.2118
Texas,48,cases,ages,40-49 years,10040,0.1923
Texas,48,cases,ages,50-59 years,8808,0.16870000000000002
Texas,48,cases,ages,60-64 years,3293,0.06309999999999999
Texas,48,cases,ages,65-69 years,2257,0.0432
Texas,48,cases,ages,70-74 years,1341,0.025699999999999997
Texas,48,cases,ages,75-79 years,872,0.016697943396
Texas,48,cases,ages,80+ years,1391,0.026600000000000002
Texas,48,cases,ages,Pending DOB,20,4e-4
Texas,48,cases,gender,Female,17701,0.33899999999999997
Texas,48,cases,gender,Male,33602,0.6434000000000001
Texas,48,cases,gender,Unknown,919,0.0176
Texas,48,cases,race,Asian,789,0.0151
Texas,48,cases,race,Black,8586,0.16440000000000002
Texas,48,cases,race,Hispanic,20732,0.397
Texas,48,cases,race,Other,233,0.0045000000000000005
Texas,48,cases,race,White,15401,0.2949
Texas,48,cases,race,Unknown,6481,0.1241
Texas,48,fatalities,ages,<1 year,3,2e-4
Texas,48,fatalities,ages,1-9 years,6,4e-4
Texas,48,fatalities,ages,10-19 years,16,0.0011
Texas,48,fatalities,ages,20-29 years,96,0.0064
Texas,48,fatalities,ages,30-39 years,278,0.018600000000000002
Texas,48,fatalities,ages,40-49 years,830,0.0556
Texas,48,fatalities,ages,50-59 years,1814,0.1216
Texas,48,fatalities,ages,60-64 years,1428,0.09570000000000001
Texas,48,fatalities,ages,65-69 years,1753,0.1175
Texas,48,fatalities,ages,70-74 years,1941,0.13011999731999999
Texas,48,fatalities,ages,75-79 years,1825,0.1223
Texas,48,fatalities,ages,80+ years,4927,0.33030000000000004
Texas,48,fatalities,ages,Unknown,0,0
Texas,48,fatalities,gender,Female,6221,0.41700000000000004
Texas,48,fatalities,gender,Male,8696,0.583
Texas,48,fatalities,gender,Unknown,0,0
Texas,48,fatalities,race,Asian,282,0.0189
Texas,48,fatalities,race,Black,1691,0.1134
Texas,48,fatalities,race,Hispanic,8364,0.5607
Texas,48,fatalities,race,Other,81,0.0054
Texas,48,fatalities,race,White,4491,0.3011
Texas,48,fatalities,race,Unknown,8,5e-4
