state,fips,county,date,active
Texas,48,Burnet,2020-07-20,168
Texas,48,Burnet,2020-07-21,181
Texas,48,Burnet,2020-07-22,180
Texas,48,Burnet,2020-07-23,188
Texas,48,Burnet,2020-07-24,193
Texas,48,Burnet,2020-07-25,188
Texas,48,Burnet,2020-07-26,180
Texas,48,Burnet,2020-07-27,289
Texas,48,Caldwell,2020-04-07,5
Texas,48,Caldwell,2020-04-08,5
Texas,48,Caldwell,2020-04-09,5
Texas,48,Caldwell,2020-04-10,6
Texas,48,Caldwell,2020-04-11,5
Texas,48,Caldwell,2020-04-12,5
Texas,48,Caldwell,2020-04-13,5
Texas,48,Caldwell,2020-04-14,5
Texas,48,Caldwell,2020-04-15,5
Texas,48,Caldwell,2020-04-16,6
Texas,48,Caldwell,2020-04-17,5
Texas,48,Caldwell,2020-04-18,5
Texas,48,Caldwell,2020-04-19,5
Texas,48,Caldwell,2020-04-20,5
Texas,48,Caldwell,2020-04-21,5
Texas,48,Caldwell,2020-04-22,4
Texas,48,Caldwell,2020-04-23,6
Texas,48,Caldwell,2020-04-24,6
Texas,48,Caldwell,2020-04-25,6
Texas,48,Caldwell,2020-04-26,7
Texas,48,Caldwell,2020-04-27,6
Texas,48,Caldwell,2020-04-28,6
Texas,48,Caldwell,2020-04-29,6
Texas,48,Caldwell,2020-04-30,9
Texas,48,Caldwell,2020-05-01,9
Texas,48,Caldwell,2020-05-02,15
Texas,48,Caldwell,2020-05-03,15
Texas,48,Caldwell,2020-05-04,16
Texas,48,Caldwell,2020-05-05,18
Texas,48,Caldwell,2020-05-06,19
Texas,48,Caldwell,2020-05-07,19
Texas,48,Caldwell,2020-05-08,19
Texas,48,Caldwell,2020-05-09,19
Texas,48,Caldwell,2020-05-10,21
Texas,48,Caldwell,2020-05-11,24
Texas,48,Caldwell,2020-05-12,24
Texas,48,Caldwell,2020-05-13,26
Texas,48,Caldwell,2020-05-14,26
Texas,48,Caldwell,2020-05-15,28
Texas,48,Caldwell,2020-05-16,29
Texas,48,Caldwell,2020-05-17,29
Texas,48,Caldwell,2020-05-18,29
Texas,48,Caldwell,2020-05-19,32
Texas,48,Caldwell,2020-05-20,32
Texas,48,Caldwell,2020-05-21,33
Texas,48,Caldwell,2020-05-22,40
Texas,48,Caldwell,2020-05-23,38
Texas,48,Caldwell,2020-05-24,38
Texas,48,Caldwell,2020-05-25,38
Texas,48,Caldwell,2020-05-26,39
Texas,48,Caldwell,2020-05-27,39
Texas,48,Caldwell,2020-05-28,44
Texas,48,Caldwell,2020-05-29,50
Texas,48,Caldwell,2020-05-30,51
Texas,48,Caldwell,2020-05-31,49
Texas,48,Caldwell,2020-06-01,50
Texas,48,Caldwell,2020-06-02,50
Texas,48,Caldwell,2020-06-03,51
Texas,48,Caldwell,2020-06-04,50
Texas,48,Caldwell,2020-06-05,50
Texas,48,Caldwell,2020-06-06,52
Texas,48,Caldwell,2020-06-07,48
Texas,48,Caldwell,2020-06-08,48
Texas,48,Caldwell,2020-06-09,47
Texas,48,Caldwell,2020-06-10,49
Texas,48,Caldwell,2020-06-11,53
Texas,48,Caldwell,2020-06-12,53
Texas,48,Caldwell,2020-06-13,59
Texas,48,Caldwell,2020-06-14,111
Texas,48,Caldwell,2020-06-15,111
Texas,48,Caldwell,2020-06-16,118
Texas,48,Caldwell,2020-06-17,130
Texas,48,Caldwell,2020-06-18,147
Texas,48,Caldwell,2020-06-19,154
Texas,48,Caldwell,2020-06-20,165
Texas,48,Caldwell,2020-06-21,173
Texas,48,Caldwell,2020-06-22,182
Texas,48,Caldwell,2020-06-23,231
Texas,48,Caldwell,2020-06-24,241
Texas,48,Caldwell,2020-06-25,237
Texas,48,Caldwell,2020-06-26,246
Texas,48,Caldwell,2020-06-27,252
Texas,48,Caldwell,2020-06-28,255
Texas,48,Caldwell,2020-06-29,278
Texas,48,Caldwell,2020-06-30,282
Texas,48,Caldwell,2020-07-01,292
Texas,48,Caldwell,2020-07-02,318
Texas,48,Caldwell,2020-07-03,211
Texas,48,Caldwell,2020-07-04,256
Texas,48,Caldwell,2020-07-05,248
Texas,48,Caldwell,2020-07-06,252
Texas,48,Caldwell,2020-07-07,213
Texas,48,Caldwell,2020-07-08,293
Texas,48,Caldwell,2020-07-09,333
Texas,48,Caldwell,2020-07-10,347
Texas,48,Caldwell,2020-07-11,383
Texas,48,Caldwell,2020-07-12,387
Texas,48,Caldwell,2020-07-13,381
Texas,48,Caldwell,2020-07-14,645
Texas,48,Caldwell,2020-07-15,450
Texas,48,Caldwell,2020-07-16,438
Texas,48,Caldwell,2020-07-17,481
Texas,48,Caldwell,2020-07-18,755
Texas,48,Caldwell,2020-07-19,446
Texas,48,Caldwell,2020-07-20,439
Texas,48,Caldwell,2020-07-21,466
Texas,48,Caldwell,2020-07-22,427
Texas,48,Caldwell,2020-07-23,430
Texas,48,Caldwell,2020-07-24,434
Texas,48,Caldwell,2020-07-25,419
Texas,48,Caldwell,2020-07-26,403
Texas,48,Caldwell,2020-07-27,393
Texas,48,Calhoun,2020-04-07,12
Texas,48,Calhoun,2020-04-08,12
Texas,48,Calhoun,2020-04-09,11
Texas,48,Calhoun,2020-04-10,12
Texas,48,Calhoun,2020-04-11,12
Texas,48,Calhoun,2020-04-12,13
Texas,48,Calhoun,2020-04-13,13
Texas,48,Calhoun,2020-04-14,17
Texas,48,Calhoun,2020-04-15,13
Texas,48,Calhoun,2020-04-16,13
Texas,48,Calhoun,2020-04-17,15
Texas,48,Calhoun,2020-04-18,15
Texas,48,Calhoun,2020-04-19,11
Texas,48,Calhoun,2020-04-20,10
Texas,48,Calhoun,2020-04-21,10
Texas,48,Calhoun,2020-04-22,10
Texas,48,Calhoun,2020-04-23,11
Texas,48,Calhoun,2020-04-24,10
Texas,48,Calhoun,2020-04-25,13
Texas,48,Calhoun,2020-04-26,12
Texas,48,Calhoun,2020-04-27,15
Texas,48,Calhoun,2020-04-28,11
Texas,48,Calhoun,2020-04-29,11
Texas,48,Calhoun,2020-04-30,11
Texas,48,Calhoun,2020-05-01,10
Texas,48,Calhoun,2020-05-02,11
Texas,48,Calhoun,2020-05-03,12
Texas,48,Calhoun,2020-05-04,12
Texas,48,Calhoun,2020-05-05,13
Texas,48,Calhoun,2020-05-06,13
Texas,48,Calhoun,2020-05-07,12
Texas,48,Calhoun,2020-05-08,14
Texas,48,Calhoun,2020-05-09,12
Texas,48,Calhoun,2020-05-10,11
Texas,48,Calhoun,2020-05-11,9
Texas,48,Calhoun,2020-05-12,9
Texas,48,Calhoun,2020-05-13,9
Texas,48,Calhoun,2020-05-14,8
Texas,48,Calhoun,2020-05-15,8
Texas,48,Calhoun,2020-05-16,7
Texas,48,Calhoun,2020-05-17,6
Texas,48,Calhoun,2020-05-18,5
Texas,48,Calhoun,2020-05-19,4
Texas,48,Calhoun,2020-05-20,5
Texas,48,Calhoun,2020-05-21,5
Texas,48,Calhoun,2020-05-22,4
Texas,48,Calhoun,2020-05-23,4
Texas,48,Calhoun,2020-05-24,4
Texas,48,Calhoun,2020-05-25,3
Texas,48,Calhoun,2020-05-26,3
Texas,48,Calhoun,2020-05-27,3
Texas,48,Calhoun,2020-05-28,3
Texas,48,Calhoun,2020-05-29,2
Texas,48,Calhoun,2020-05-30,2
Texas,48,Calhoun,2020-05-31,2
Texas,48,Calhoun,2020-06-01,2
Texas,48,Calhoun,2020-06-02,2
Texas,48,Calhoun,2020-06-03,1
Texas,48,Calhoun,2020-06-04,1
Texas,48,Calhoun,2020-06-05,1
Texas,48,Calhoun,2020-06-06,2
Texas,48,Calhoun,2020-06-07,3
Texas,48,Calhoun,2020-06-08,3
Texas,48,Calhoun,2020-06-09,4
Texas,48,Calhoun,2020-06-10,5
Texas,48,Calhoun,2020-06-11,8
Texas,48,Calhoun,2020-06-12,9
Texas,48,Calhoun,2020-06-13,9
Texas,48,Calhoun,2020-06-14,9
Texas,48,Calhoun,2020-06-15,9
Texas,48,Calhoun,2020-06-16,9
Texas,48,Calhoun,2020-06-17,9
Texas,48,Calhoun,2020-06-18,9
Texas,48,Calhoun,2020-06-19,15
Texas,48,Calhoun,2020-06-20,17
Texas,48,Calhoun,2020-06-21,16
Texas,48,Calhoun,2020-06-22,16
Texas,48,Calhoun,2020-06-23,16
Texas,48,Calhoun,2020-06-24,17
Texas,48,Calhoun,2020-06-25,26
Texas,48,Calhoun,2020-06-26,25
Texas,48,Calhoun,2020-06-27,28
Texas,48,Calhoun,2020-06-28,28
Texas,48,Calhoun,2020-06-29,28
Texas,48,Calhoun,2020-06-30,30
Texas,48,Calhoun,2020-07-01,46
Texas,48,Calhoun,2020-07-02,30
Texas,48,Calhoun,2020-07-03,30
Texas,48,Calhoun,2020-07-04,31
Texas,48,Calhoun,2020-07-05,31
Texas,48,Calhoun,2020-07-06,29
Texas,48,Calhoun,2020-07-07,41
Texas,48,Calhoun,2020-07-08,42
Texas,48,Calhoun,2020-07-09,55
Texas,48,Calhoun,2020-07-10,71
Texas,48,Calhoun,2020-07-11,81
Texas,48,Calhoun,2020-07-12,82
Texas,48,Calhoun,2020-07-13,82
Texas,48,Calhoun,2020-07-14,92
Texas,48,Calhoun,2020-07-15,105
Texas,48,Calhoun,2020-07-16,111
Texas,48,Calhoun,2020-07-17,118
Texas,48,Calhoun,2020-07-18,140
Texas,48,Calhoun,2020-07-19,145
Texas,48,Calhoun,2020-07-20,145
Texas,48,Calhoun,2020-07-21,34
Texas,48,Calhoun,2020-07-22,26
Texas,48,Calhoun,2020-07-23,48
Texas,48,Calhoun,2020-07-24,74
Texas,48,Calhoun,2020-07-25,94
Texas,48,Calhoun,2020-07-26,95
Texas,48,Calhoun,2020-07-27,69
Texas,48,Callahan,2020-04-07,1
Texas,48,Callahan,2020-04-08,1
Texas,48,Callahan,2020-04-09,1
Texas,48,Callahan,2020-04-10,1
Texas,48,Callahan,2020-04-11,1
Texas,48,Callahan,2020-04-12,1
Texas,48,Callahan,2020-04-13,1
Texas,48,Callahan,2020-04-14,1
Texas,48,Callahan,2020-04-15,1
Texas,48,Callahan,2020-04-16,1
Texas,48,Callahan,2020-04-17,1
Texas,48,Callahan,2020-04-18,1
Texas,48,Callahan,2020-04-19,1
Texas,48,Callahan,2020-04-20,1
Texas,48,Callahan,2020-04-21,0
Texas,48,Callahan,2020-04-22,0
Texas,48,Callahan,2020-04-23,0
Texas,48,Callahan,2020-04-24,0
Texas,48,Callahan,2020-04-25,0
Texas,48,Callahan,2020-04-26,0
Texas,48,Callahan,2020-04-27,0
Texas,48,Callahan,2020-04-28,1
Texas,48,Callahan,2020-04-29,1
Texas,48,Callahan,2020-04-30,1
Texas,48,Callahan,2020-05-01,1
Texas,48,Callahan,2020-05-02,1
Texas,48,Callahan,2020-05-03,1
Texas,48,Callahan,2020-05-04,1
Texas,48,Callahan,2020-05-05,1
Texas,48,Callahan,2020-05-06,1
Texas,48,Callahan,2020-05-07,3
Texas,48,Callahan,2020-05-08,4
Texas,48,Callahan,2020-05-09,3
Texas,48,Callahan,2020-05-10,4
Texas,48,Callahan,2020-05-11,4
Texas,48,Callahan,2020-05-12,3
Texas,48,Callahan,2020-05-13,4
Texas,48,Callahan,2020-05-14,5
Texas,48,Callahan,2020-05-15,5
Texas,48,Callahan,2020-05-16,7
Texas,48,Callahan,2020-05-17,7
Texas,48,Callahan,2020-05-18,7
Texas,48,Callahan,2020-05-19,7
Texas,48,Callahan,2020-05-20,0
Texas,48,Callahan,2020-05-21,0
Texas,48,Callahan,2020-05-22,0
Texas,48,Callahan,2020-05-23,0
Texas,48,Callahan,2020-05-24,0
Texas,48,Callahan,2020-05-25,0
Texas,48,Callahan,2020-05-26,0
Texas,48,Callahan,2020-05-27,0
Texas,48,Callahan,2020-05-28,0
Texas,48,Callahan,2020-05-29,0
Texas,48,Callahan,2020-05-30,0
Texas,48,Callahan,2020-05-31,0
Texas,48,Callahan,2020-06-01,0
Texas,48,Callahan,2020-06-02,0
Texas,48,Callahan,2020-06-03,0
Texas,48,Callahan,2020-06-04,0
Texas,48,Callahan,2020-06-05,0
Texas,48,Callahan,2020-06-06,0
Texas,48,Callahan,2020-06-07,0
Texas,48,Callahan,2020-06-08,0
Texas,48,Callahan,2020-06-09,0
Texas,48,Callahan,2020-06-10,0
Texas,48,Callahan,2020-06-11,0
Texas,48,Callahan,2020-06-12,0
Texas,48,Callahan,2020-06-13,0
Texas,48,Callahan,2020-06-14,0
Texas,48,Callahan,2020-06-15,0
Texas,48,Callahan,2020-06-16,0
Texas,48,Callahan,2020-06-17,0
Texas,48,Callahan,2020-06-18,0
Texas,48,Callahan,2020-06-19,0
Texas,48,Callahan,2020-06-20,0
Texas,48,Callahan,2020-06-21,0
Texas,48,Callahan,2020-06-22,0
Texas,48,Callahan,2020-06-23,0
Texas,48,Callahan,2020-06-24,0
Texas,48,Callahan,2020-06-25,0
Texas,48,Callahan,2020-06-26,0
Texas,48,Callahan,2020-06-27,0
Texas,48,Callahan,2020-06-28,0
Texas,48,Callahan,2020-06-29,0
Texas,48,Callahan,2020-06-30,0
Texas,48,Callahan,2020-07-01,0
Texas,48,Callahan,2020-07-02,0
Texas,48,Callahan,2020-07-03,0
Texas,48,Callahan,2020-07-04,0
Texas,48,Callahan,2020-07-05,0
Texas,48,Callahan,2020-07-06,0
Texas,48,Callahan,2020-07-07,11
Texas,48,Callahan,2020-07-08,10
Texas,48,Callahan,2020-07-09,10
Texas,48,Callahan,2020-07-10,2
Texas,48,Callahan,2020-07-11,3
Texas,48,Callahan,2020-07-12,3
Texas,48,Callahan,2020-07-13,4
Texas,48,Callahan,2020-07-14,5
Texas,48,Callahan,2020-07-15,4
Texas,48,Callahan,2020-07-16,3
Texas,48,Callahan,2020-07-17,4
Texas,48,Callahan,2020-07-18,5
Texas,48,Callahan,2020-07-19,5
Texas,48,Callahan,2020-07-20,4
Texas,48,Callahan,2020-07-21,8
Texas,48,Callahan,2020-07-22,4
Texas,48,Callahan,2020-07-23,4
Texas,48,Callahan,2020-07-24,2
Texas,48,Callahan,2020-07-25,2
Texas,48,Callahan,2020-07-26,1
Texas,48,Callahan,2020-07-27,0
Texas,48,Cameron,2020-04-07,95
Texas,48,Cameron,2020-04-08,102
Texas,48,Cameron,2020-04-09,111
Texas,48,Cameron,2020-04-10,136
Texas,48,Cameron,2020-04-11,146
Texas,48,Cameron,2020-04-12,176
Texas,48,Cameron,2020-04-13,176
Texas,48,Cameron,2020-04-14,192
Texas,48,Cameron,2020-04-15,215
Texas,48,Cameron,2020-04-16,221
Texas,48,Cameron,2020-04-17,222
Texas,48,Cameron,2020-04-18,224
Texas,48,Cameron,2020-04-19,184
Texas,48,Cameron,2020-04-20,176
Texas,48,Cameron,2020-04-21,187
Texas,48,Cameron,2020-04-22,176
Texas,48,Cameron,2020-04-23,164
Texas,48,Cameron,2020-04-24,162
Texas,48,Cameron,2020-04-25,181
Texas,48,Cameron,2020-04-26,193
Texas,48,Cameron,2020-04-27,189
Texas,48,Cameron,2020-04-28,191
Texas,48,Cameron,2020-04-29,193
Texas,48,Cameron,2020-04-30,197
Texas,48,Cameron,2020-05-01,203
Texas,48,Cameron,2020-05-02,201
Texas,48,Cameron,2020-05-03,212
Texas,48,Cameron,2020-05-04,210
Texas,48,Cameron,2020-05-05,211
Texas,48,Cameron,2020-05-06,196
Texas,48,Cameron,2020-05-07,203
Texas,48,Cameron,2020-05-08,207
Texas,48,Cameron,2020-05-09,203
Texas,48,Cameron,2020-05-10,225
Texas,48,Cameron,2020-05-11,207
Texas,48,Cameron,2020-05-12,207
Texas,48,Cameron,2020-05-13,189
Texas,48,Cameron,2020-05-14,192
Texas,48,Cameron,2020-05-15,204
Texas,48,Cameron,2020-05-16,158
Texas,48,Cameron,2020-05-17,194
Texas,48,Cameron,2020-05-18,192
Texas,48,Cameron,2020-05-19,196
Texas,48,Cameron,2020-05-20,201
Texas,48,Cameron,2020-05-21,214
Texas,48,Cameron,2020-05-22,177
Texas,48,Cameron,2020-05-23,181
Texas,48,Cameron,2020-05-24,192
Texas,48,Cameron,2020-05-25,192
Texas,48,Cameron,2020-05-26,167
Texas,48,Cameron,2020-05-27,156
Texas,48,Cameron,2020-05-28,160
Texas,48,Cameron,2020-05-29,156
Texas,48,Cameron,2020-05-30,159
Texas,48,Cameron,2020-05-31,169
Texas,48,Cameron,2020-06-01,162
Texas,48,Cameron,2020-06-02,159
Texas,48,Cameron,2020-06-03,164
Texas,48,Cameron,2020-06-04,180
Texas,48,Cameron,2020-06-05,187
Texas,48,Cameron,2020-06-06,196
Texas,48,Cameron,2020-06-07,225
Texas,48,Cameron,2020-06-08,208
Texas,48,Cameron,2020-06-09,222
Texas,48,Cameron,2020-06-10,225
Texas,48,Cameron,2020-06-11,244
Texas,48,Cameron,2020-06-12,243
Texas,48,Cameron,2020-06-13,277
Texas,48,Cameron,2020-06-14,334
Texas,48,Cameron,2020-06-15,313
Texas,48,Cameron,2020-06-16,327
Texas,48,Cameron,2020-06-17,366
Texas,48,Cameron,2020-06-18,397
Texas,48,Cameron,2020-06-19,444
Texas,48,Cameron,2020-06-20,462
Texas,48,Cameron,2020-06-21,554
Texas,48,Cameron,2020-06-22,496
Texas,48,Cameron,2020-06-23,536
Texas,48,Cameron,2020-06-24,575
Texas,48,Cameron,2020-06-25,611
Texas,48,Cameron,2020-06-26,637
Texas,48,Cameron,2020-06-27,641
Texas,48,Cameron,2020-06-28,738
Texas,48,Cameron,2020-06-29,662
Texas,48,Cameron,2020-06-30,702
Texas,48,Cameron,2020-07-01,707
Texas,48,Cameron,2020-07-02,747
Texas,48,Cameron,2020-07-03,755
Texas,48,Cameron,2020-07-04,625
Texas,48,Cameron,2020-07-05,708
Texas,48,Cameron,2020-07-06,639
Texas,48,Cameron,2020-07-07,633
Texas,48,Cameron,2020-07-08,642
Texas,48,Cameron,2020-07-09,708
Texas,48,Cameron,2020-07-10,771
Texas,48,Cameron,2020-07-11,871
Texas,48,Cameron,2020-07-12,1227
Texas,48,Cameron,2020-07-13,1185
Texas,48,Cameron,2020-07-14,1469
Texas,48,Cameron,2020-07-15,1884
Texas,48,Cameron,2020-07-16,2102
Texas,48,Cameron,2020-07-17,2391
Texas,48,Cameron,2020-07-18,2643
Texas,48,Cameron,2020-07-19,2964
Texas,48,Cameron,2020-07-20,2836
Texas,48,Cameron,2020-07-21,3046
Texas,48,Cameron,2020-07-22,3310
Texas,48,Cameron,2020-07-23,3628
Texas,48,Cameron,2020-07-24,3858
Texas,48,Cameron,2020-07-25,4454
Texas,48,Cameron,2020-07-26,4332
Texas,48,Cameron,2020-07-27,4285
Texas,48,Camp,2020-04-07,2
Texas,48,Camp,2020-04-08,2
Texas,48,Camp,2020-04-09,3
Texas,48,Camp,2020-04-10,3
Texas,48,Camp,2020-04-11,3
Texas,48,Camp,2020-04-12,3
Texas,48,Camp,2020-04-13,3
Texas,48,Camp,2020-04-14,5
Texas,48,Camp,2020-04-15,4
Texas,48,Camp,2020-04-16,5
Texas,48,Camp,2020-04-17,5
Texas,48,Camp,2020-04-18,5
Texas,48,Camp,2020-04-19,5
Texas,48,Camp,2020-04-20,5
Texas,48,Camp,2020-04-21,4
Texas,48,Camp,2020-04-22,4
Texas,48,Camp,2020-04-23,4
Texas,48,Camp,2020-04-24,4
Texas,48,Camp,2020-04-25,4
Texas,48,Camp,2020-04-26,4
Texas,48,Camp,2020-04-27,4
Texas,48,Camp,2020-04-28,2
Texas,48,Camp,2020-04-29,2
Texas,48,Camp,2020-04-30,1
Texas,48,Camp,2020-05-01,1
Texas,48,Camp,2020-05-02,1
Texas,48,Camp,2020-05-03,2
Texas,48,Camp,2020-05-04,2
Texas,48,Camp,2020-05-05,2
Texas,48,Camp,2020-05-06,2
Texas,48,Camp,2020-05-07,2
Texas,48,Camp,2020-05-08,2
Texas,48,Camp,2020-05-09,2
Texas,48,Camp,2020-05-10,2
Texas,48,Camp,2020-05-11,2
Texas,48,Camp,2020-05-12,2
Texas,48,Camp,2020-05-13,6
Texas,48,Camp,2020-05-14,8
Texas,48,Camp,2020-05-15,11
Texas,48,Camp,2020-05-16,15
Texas,48,Camp,2020-05-17,14
Texas,48,Camp,2020-05-18,17
Texas,48,Camp,2020-05-19,19
Texas,48,Camp,2020-05-20,23
Texas,48,Camp,2020-05-21,23
Texas,48,Camp,2020-05-22,23
Texas,48,Camp,2020-05-23,23
Texas,48,Camp,2020-05-24,23
Texas,48,Camp,2020-05-25,23
Texas,48,Camp,2020-05-26,23
Texas,48,Camp,2020-05-27,23
Texas,48,Camp,2020-05-28,23
Texas,48,Camp,2020-05-29,23
Texas,48,Camp,2020-05-30,23
Texas,48,Camp,2020-05-31,23
Texas,48,Camp,2020-06-01,23
Texas,48,Camp,2020-06-02,23
Texas,48,Camp,2020-06-03,23
Texas,48,Camp,2020-06-04,23
Texas,48,Camp,2020-06-05,23
Texas,48,Camp,2020-06-06,23
Texas,48,Camp,2020-06-07,23
Texas,48,Camp,2020-06-08,23
Texas,48,Camp,2020-06-09,23
Texas,48,Camp,2020-06-10,23
Texas,48,Camp,2020-06-11,23
Texas,48,Camp,2020-06-12,23
Texas,48,Camp,2020-06-13,23
Texas,48,Camp,2020-06-14,23
Texas,48,Camp,2020-06-15,23
Texas,48,Camp,2020-06-16,23
Texas,48,Camp,2020-06-17,23
Texas,48,Camp,2020-06-18,23
Texas,48,Camp,2020-06-19,23
Texas,48,Camp,2020-06-20,23
Texas,48,Camp,2020-06-21,23
Texas,48,Camp,2020-06-22,23
Texas,48,Camp,2020-06-23,23
Texas,48,Camp,2020-06-24,23
Texas,48,Camp,2020-06-25,23
Texas,48,Camp,2020-06-26,23
Texas,48,Camp,2020-06-27,23
Texas,48,Camp,2020-06-28,23
Texas,48,Camp,2020-06-29,23
Texas,48,Camp,2020-06-30,23
Texas,48,Camp,2020-07-01,23
Texas,48,Camp,2020-07-02,23
Texas,48,Camp,2020-07-03,23
Texas,48,Camp,2020-07-04,23
Texas,48,Camp,2020-07-05,23
Texas,48,Camp,2020-07-06,23
Texas,48,Camp,2020-07-07,16
Texas,48,Camp,2020-07-08,16
Texas,48,Camp,2020-07-09,18
Texas,48,Camp,2020-07-10,16
Texas,48,Camp,2020-07-11,16
Texas,48,Camp,2020-07-12,22
Texas,48,Camp,2020-07-13,27
Texas,48,Camp,2020-07-14,25
Texas,48,Camp,2020-07-15,22
Texas,48,Camp,2020-07-16,28
Texas,48,Camp,2020-07-17,38
Texas,48,Camp,2020-07-18,36
Texas,48,Camp,2020-07-19,37
Texas,48,Camp,2020-07-20,40
Texas,48,Camp,2020-07-21,41
Texas,48,Camp,2020-07-22,44
Texas,48,Camp,2020-07-23,45
Texas,48,Camp,2020-07-24,46
Texas,48,Camp,2020-07-25,53
Texas,48,Camp,2020-07-26,55
Texas,48,Camp,2020-07-27,49
Texas,48,Carson,2020-04-07,0
Texas,48,Carson,2020-04-08,0
Texas,48,Carson,2020-04-09,0
Texas,48,Carson,2020-04-10,0
Texas,48,Carson,2020-04-11,0
Texas,48,Carson,2020-04-12,0
Texas,48,Carson,2020-04-13,0
Texas,48,Carson,2020-04-14,0
Texas,48,Carson,2020-04-15,0
Texas,48,Carson,2020-04-16,0
Texas,48,Carson,2020-04-17,0
Texas,48,Carson,2020-04-18,1
Texas,48,Carson,2020-04-19,1
Texas,48,Carson,2020-04-20,1
Texas,48,Carson,2020-04-21,1
Texas,48,Carson,2020-04-22,1
Texas,48,Carson,2020-04-23,1
Texas,48,Carson,2020-04-24,1
Texas,48,Carson,2020-04-25,1
Texas,48,Carson,2020-04-26,1
Texas,48,Carson,2020-04-27,1
Texas,48,Carson,2020-04-28,1
Texas,48,Carson,2020-04-29,2
Texas,48,Carson,2020-04-30,2
Texas,48,Carson,2020-05-01,2
Texas,48,Carson,2020-05-02,1
Texas,48,Carson,2020-05-03,2
Texas,48,Carson,2020-05-04,2
Texas,48,Carson,2020-05-05,2
Texas,48,Carson,2020-05-06,2
Texas,48,Carson,2020-05-07,2
Texas,48,Carson,2020-05-08,2
Texas,48,Carson,2020-05-09,2
Texas,48,Carson,2020-05-10,2
Texas,48,Carson,2020-05-11,2
Texas,48,Carson,2020-05-12,2
Texas,48,Carson,2020-05-13,1
Texas,48,Carson,2020-05-14,1
Texas,48,Carson,2020-05-15,1
Texas,48,Carson,2020-05-16,1
Texas,48,Carson,2020-05-17,2
Texas,48,Carson,2020-05-18,3
Texas,48,Carson,2020-05-19,3
Texas,48,Carson,2020-05-20,2
Texas,48,Carson,2020-05-21,3
Texas,48,Carson,2020-05-22,3
Texas,48,Carson,2020-05-23,3
Texas,48,Carson,2020-05-24,3
Texas,48,Carson,2020-05-25,3
Texas,48,Carson,2020-05-26,3
Texas,48,Carson,2020-05-27,3
Texas,48,Carson,2020-05-28,3
Texas,48,Carson,2020-05-29,3
Texas,48,Carson,2020-05-30,3
Texas,48,Carson,2020-05-31,2
Texas,48,Carson,2020-06-01,2
Texas,48,Carson,2020-06-02,2
Texas,48,Carson,2020-06-03,2
Texas,48,Carson,2020-06-04,1
Texas,48,Carson,2020-06-05,1
Texas,48,Carson,2020-06-06,1
Texas,48,Carson,2020-06-07,1
Texas,48,Carson,2020-06-08,1
Texas,48,Carson,2020-06-09,1
Texas,48,Carson,2020-06-10,1
Texas,48,Carson,2020-06-11,1
Texas,48,Carson,2020-06-12,1
Texas,48,Carson,2020-06-13,1
Texas,48,Carson,2020-06-14,1
Texas,48,Carson,2020-06-15,1
Texas,48,Carson,2020-06-16,1
Texas,48,Carson,2020-06-17,1
Texas,48,Carson,2020-06-18,0
Texas,48,Carson,2020-06-19,0
Texas,48,Carson,2020-06-20,0
Texas,48,Carson,2020-06-21,0
Texas,48,Carson,2020-06-22,0
Texas,48,Carson,2020-06-23,0
Texas,48,Carson,2020-06-24,0
Texas,48,Carson,2020-06-25,0
Texas,48,Carson,2020-06-26,0
Texas,48,Carson,2020-06-27,0
Texas,48,Carson,2020-06-28,0
Texas,48,Carson,2020-06-29,0
Texas,48,Carson,2020-06-30,0
Texas,48,Carson,2020-07-01,0
Texas,48,Carson,2020-07-02,1
Texas,48,Carson,2020-07-03,1
Texas,48,Carson,2020-07-04,1
Texas,48,Carson,2020-07-05,1
Texas,48,Carson,2020-07-06,1
Texas,48,Carson,2020-07-07,1
Texas,48,Carson,2020-07-08,1
Texas,48,Carson,2020-07-09,4
Texas,48,Carson,2020-07-10,4
Texas,48,Carson,2020-07-11,4
Texas,48,Carson,2020-07-12,4
Texas,48,Carson,2020-07-13,4
Texas,48,Carson,2020-07-14,4
Texas,48,Carson,2020-07-15,4
Texas,48,Carson,2020-07-16,3
Texas,48,Carson,2020-07-17,3
Texas,48,Carson,2020-07-18,3
Texas,48,Carson,2020-07-19,3
Texas,48,Carson,2020-07-20,3
Texas,48,Carson,2020-07-21,3
Texas,48,Carson,2020-07-22,3
Texas,48,Carson,2020-07-23,1
Texas,48,Carson,2020-07-24,1
Texas,48,Carson,2020-07-25,1
Texas,48,Carson,2020-07-26,1
Texas,48,Carson,2020-07-27,1
Texas,48,Cass,2020-04-07,3
Texas,48,Cass,2020-04-08,3
Texas,48,Cass,2020-04-09,3
Texas,48,Cass,2020-04-10,3
Texas,48,Cass,2020-04-11,2
Texas,48,Cass,2020-04-12,3
Texas,48,Cass,2020-04-13,3
Texas,48,Cass,2020-04-14,3
Texas,48,Cass,2020-04-15,3
Texas,48,Cass,2020-04-16,2
Texas,48,Cass,2020-04-17,2
Texas,48,Cass,2020-04-18,7
Texas,48,Cass,2020-04-19,8
Texas,48,Cass,2020-04-20,9
Texas,48,Cass,2020-04-21,7
Texas,48,Cass,2020-04-22,7
Texas,48,Cass,2020-04-23,7
Texas,48,Cass,2020-04-24,9
Texas,48,Cass,2020-04-25,9
