state,fips,report_type,demographic_type,group,count,pct
Texas,48,cases,ages,<1 year,144,0.0036405005689999995
Texas,48,cases,ages,1-9 years,643,0.01625584629
Texas,48,cases,ages,10-19 years,1649,0.041688787764
Texas,48,cases,ages,20-29 years,7301,0.18457843509
Texas,48,cases,ages,30-39 years,7928,0.20042978131999997
Texas,48,cases,ages,40-49 years,7398,0.18703071672
Texas,48,cases,ages,50-59 years,6762,0.17095183921
Texas,48,cases,ages,60-64 years,2646,0.066894197952
Texas,48,cases,ages,65-69 years,1897,0.047958538743999996
Texas,48,cases,ages,70-74 years,1131,0.028593098218
Texas,48,cases,ages,75-79 years,758,0.019163190494
Texas,48,cases,ages,80+ years,1267,0.032031348755
Texas,48,cases,ages,Unknown,31,7.837188720000001e-4
Texas,48,cases,gender,Female,14901,0.37671596511
Texas,48,cases,gender,Male,23776,0.60108709392
Texas,48,cases,gender,Unknown,878,0.022196940968
Texas,48,cases,race,Asian,719,0.01817722159
Texas,48,cases,race,Black,5825,0.14726330426
Texas,48,cases,race,Hispanic,15673,0.39623309316
Texas,48,cases,race,Other,175,0.0044242194410000005
Texas,48,cases,race,White,10752,0.27182404247
Texas,48,cases,race,Unknown,6411,0.16207811907
Texas,48,fatalities,ages,<1 year,2,2.4703557300000004e-4
Texas,48,fatalities,ages,1-9 years,4,4.940711460000001e-4
Texas,48,fatalities,ages,10-19 years,8,9.881422920000001e-4
Texas,48,fatalities,ages,20-29 years,61,0.00753458498
Texas,48,fatalities,ages,30-39 years,168,0.020750988142
Texas,48,fatalities,ages,40-49 years,439,0.054224308299999996
Texas,48,fatalities,ages,50-59 years,922,0.11388339921
Texas,48,fatalities,ages,60-64 years,770,0.095108695652
Texas,48,fatalities,ages,65-69 years,932,0.11511857708
Texas,48,fatalities,ages,70-74 years,1045,0.12907608696
Texas,48,fatalities,ages,75-79 years,1004,0.12401185770999999
Texas,48,fatalities,ages,80+ years,2741,0.33856225296
Texas,48,fatalities,ages,Unknown,0,0
Texas,48,fatalities,gender,Female,3307,0.40847332016000004
Texas,48,fatalities,gender,Male,4789,0.59152667984
Texas,48,fatalities,gender,Unknown,0,0
Texas,48,fatalities,race,Asian,187,0.023097826087
Texas,48,fatalities,race,Black,1041,0.12858201581
Texas,48,fatalities,race,Hispanic,4169,0.51494565217
Texas,48,fatalities,race,Other,56,0.006916996047
Texas,48,fatalities,race,White,2639,0.32596343874
Texas,48,fatalities,race,Unknown,4,4.940711460000001e-4
